时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
10:04:46,206717,1567,56.412,1429,51.444,0,0.0,0.0,59293.428,,270,776,0,5760,0,100
10:04:46,206716,1567,56.412,1429,51.444,4,0.144,0.008,59293.436,,270,781,0,6240,0,100
10:04:46,206715,1567,56.412,1429,51.444,6,0.216,0.02,59293.448,,270,776,0,6792,0,100
10:04:47,206714,1567,56.412,1429,51.444,7,0.252,0.034,59293.462,,270,776,0,7272,0,100
10:04:47,206711,1567,56.412,1429,51.444,11,0.396,0.056,59293.484,,270,781,0,7716,0,100
10:04:47,206708,1567,56.412,1429,51.444,16,0.576,0.088,59293.516,,270,781,0,8208,0,100
10:04:47,206704,1567,56.412,1429,51.444,20,0.72,0.128,59293.556,,270,781,0,8940,0,100
10:04:47,206699,1567,56.412,1429,51.444,25,0.9,0.178,59293.606,,270,776,0,9252,0,100
10:04:48,206693,1567,56.412,1429,51.444,32,1.152,0.242,59293.67,,270,776,0,9744,0,100
10:04:48,206685,1567,56.412,1429,51.444,39,1.404,0.32,59293.748,,270,776,0,10176,0,100
10:04:48,206675,1567,56.412,1429,51.444,48,1.728,0.416,59293.844,,270,771,13,10668,0,100
10:04:48,206664,1567,56.412,1429,51.444,55,1.98,0.526,59293.954,,270,776,13,11400,0,100
10:04:48,206651,1567,56.412,1429,51.444,65,2.34,0.656,59294.084,,270,776,13,11700,0,100
10:04:49,206636,1567,56.412,1429,51.444,74,2.664,0.804,59294.232,,270,776,13,12192,0,100
10:04:49,206619,1567,56.412,1429,51.444,87,3.132,0.978,59294.406,,270,771,41,12624,0,100
10:04:49,206600,1567,56.412,1429,51.444,96,3.456,1.17,59294.598,,270,771,41,13116,0,100
10:04:49,206578,1567,56.412,1429,51.444,110,3.96,1.39,59294.818,,270,771,41,13368,0,100
10:04:49,206553,1567,56.412,1429,51.444,123,4.428,1.636,59295.064,,270,771,55,14160,0,100
10:04:50,206526,1567,56.412,1429,51.444,137,4.932,1.91,59295.338,,270,766,69,14652,0,100
10:04:50,206496,1567,56.412,1429,51.444,152,5.472,2.214,59295.642,,270,776,97,15084,0,100
