时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
9:39:15,100441,1012,36.432,874,31.464,0,0.0,0.0,42808.926,,218,795,0,5376,2,100
9:39:15,100441,1012,36.432,874,31.464,1,0.036,0.002,42808.928,,218,805,0,5772,2,100
9:39:15,100440,1012,36.432,874,31.464,4,0.144,0.01,42808.936,,218,800,0,6264,2,100
9:39:16,100438,1012,36.432,874,31.464,7,0.252,0.024,42808.95,,218,810,0,6684,2,100
9:39:16,100437,1012,36.432,874,31.464,9,0.324,0.042,42808.968,,218,810,0,7344,2,100
9:39:16,100434,1012,36.432,874,31.464,12,0.432,0.066,42808.992,,218,805,0,7824,2,100
9:39:16,100431,1012,36.432,874,31.464,16,0.576,0.098,42809.024,,218,805,0,8232,2,100
9:39:16,100427,1012,36.432,874,31.464,20,0.72,0.138,42809.064,,218,800,0,8712,2,100
9:39:17,100422,1012,36.432,874,31.464,26,0.936,0.19,42809.116,,218,800,0,9504,2,100
9:39:17,100415,1012,36.432,874,31.464,32,1.152,0.254,42809.18,,218,800,0,9804,2,100
9:39:17,100408,1012,36.432,874,31.464,38,1.368,0.33,42809.256,,218,800,0,10284,2,100
9:39:17,100398,1012,36.432,874,31.464,47,1.692,0.424,42809.35,,218,805,0,10692,2,100
9:39:17,100388,1012,36.432,874,31.464,54,1.944,0.532,42809.458,,218,805,13,11172,2,100
9:39:18,100375,1012,36.432,874,31.464,64,2.304,0.66,42809.586,,218,805,13,11748,2,100
9:39:18,100360,1012,36.432,874,31.464,74,2.664,0.808,42809.734,,218,805,13,12252,2,100
9:39:18,100344,1012,36.432,874,31.464,84,3.024,0.976,42809.902,,218,795,27,12648,2,100
9:39:18,100324,1012,36.432,874,31.464,96,3.456,1.168,42810.094,,218,800,41,13140,2,100
9:39:18,100303,1012,36.432,874,31.464,107,3.852,1.382,42810.308,,218,800,69,13560,2,100
9:39:19,100278,1012,36.432,874,31.464,121,4.356,1.624,42810.55,,218,791,69,14220,2,100
9:39:19,100251,1012,36.432,874,31.464,135,4.86,1.894,42810.82,,218,791,69,14700,2,100
9:39:19,100222,1012,36.432,874,31.464,148,5.328,2.19,42811.116,,218,800,69,15108,2,100
9:39:19,100189,1012,36.432,874,31.464,164,5.904,2.518,42811.444,,218,800,97,15600,2,100
9:39:19,100153,1012,36.432,874,31.464,180,6.48,2.878,42811.804,,218,800,111,16380,2,100
9:39:20,100114,1012,36.432,874,31.464,197,7.092,3.272,42812.198,,218,781,111,16680,2,100
9:39:20,100071,1012,36.432,874,31.464,216,7.776,3.704,42812.63,,218,781,125,17160,2,100
9:39:20,100024,1012,36.432,874,31.464,232,8.352,4.168,42813.094,,218,781,152,17556,2,100
9:39:20,99974,1012,36.432,874,31.464,251,9.036,4.67,42813.596,,218,781,180,17640,2,100
9:39:20,99921,1012,36.432,874,31.464,270,9.72,5.21,42814.136,,218,776,180,17664,2,100
9:39:21,99862,1012,36.432,874,31.464,288,10.368,5.786,42814.712,,218,776,194,17664,2,100
9:39:21,99800,1012,36.432,874,31.464,308,11.088,6.402,42815.328,,218,781,222,17664,2,100
9:39:21,99736,1012,36.432,874,31.464,324,11.664,7.05,42815.976,,218,781,250,17664,2,100
9:39:21,99667,1012,36.432,874,31.464,342,12.312,7.734,42816.66,,218,776,250,17664,2,100
9:39:21,99595,1012,36.432,874,31.464,361,12.996,8.456,42817.382,,218,776,250,17664,2,100
9:39:22,99520,1012,36.432,874,31.464,380,13.68,9.216,42818.142,,218,781,277,17664,2,100
9:39:22,99441,1012,36.432,874,31.464,396,14.256,10.008,42818.934,,218,781,305,17676,2,100
9:39:22,99358,1012,36.432,874,31.464,415,14.94,10.838,42819.764,,218,771,347,17664,2,100
9:39:22,99271,1012,36.432,874,31.464,434,15.624,11.706,42820.632,,218,786,347,17664,2,100
9:39:22,99181,1012,36.432,874,31.464,450,16.2,12.606,42821.532,,218,761,361,17664,2,100
9:39:23,99083,1012,36.432,874,31.464,469,16.884,13.544,42822.47,,218,761,361,17664,2,100
9:39:23,98986,1012,36.432,874,31.464,489,17.604,14.522,42823.448,,218,776,402,17676,2,100
9:39:23,98885,1012,36.432,874,31.464,505,18.18,15.532,42824.458,,218,771,416,17664,2,100
9:39:23,98781,1012,36.432,874,31.464,524,18.864,16.58,42825.506,,218,771,458,17664,2,100
9:39:23,98673,1012,36.432,874,31.464,541,19.476,17.662,42826.588,,218,761,458,17664,2,100
9:39:24,98561,1012,36.432,874,31.464,560,20.16,18.782,42827.708,,218,761,472,17664,2,100
9:39:24,98446,1012,36.432,874,31.464,578,20.808,19.938,42828.864,,218,771,472,17664,2,100
9:39:24,98328,1012,36.432,874,31.464,594,21.384,21.126,42830.052,,218,756,513,17664,2,100
9:39:24,98205,1012,36.432,874,31.464,613,22.068,22.352,42831.278,,218,756,541,17664,2,100
9:39:24,98079,1012,36.432,874,31.464,631,22.716,23.614,42832.54,,218,766,541,17676,2,100
9:39:25,97946,1012,36.432,874,31.464,649,23.364,24.912,42833.838,,218,766,569,17676,2,100
9:39:25,97813,1012,36.432,874,31.464,667,24.012,26.246,42835.172,,218,761,583,17664,2,100
9:39:25,97677,1012,36.432,874,31.464,686,24.696,27.618,42836.544,,218,761,625,17676,2,100
9:39:25,97537,1012,36.432,874,31.464,702,25.272,29.022,42837.948,,218,761,625,17664,2,99
9:39:25,97392,1012,36.432,874,31.464,722,25.992,30.466,42839.392,,218,761,638,17664,2,83
