时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
11:26:24,217029,1561,56.196,1423,51.228,0,0.0,0.0,86088.958,,266,839,0,8052,-2,100
11:26:24,217028,1561,56.196,1423,51.228,6,0.216,0.012,86088.97,,266,834,0,8340,-2,100
11:26:24,217026,1561,56.196,1423,51.228,11,0.396,0.034,86088.992,,266,834,0,9228,-2,100
11:26:25,217023,1561,56.196,1423,51.228,15,0.54,0.064,86089.022,,266,825,0,9648,-2,100
11:26:25,217019,1561,56.196,1423,51.228,22,0.792,0.108,86089.066,,266,825,0,10020,-2,100
11:26:25,217013,1561,56.196,1423,51.228,29,1.044,0.166,86089.124,,266,825,0,10500,-2,100
11:26:25,217005,1561,56.196,1423,51.228,38,1.368,0.242,86089.2,,266,825,0,10800,-2,100
11:26:25,216996,1561,56.196,1423,51.228,47,1.692,0.336,86089.294,,266,825,0,11604,-2,100
11:26:26,216985,1561,56.196,1423,51.228,56,2.016,0.448,86089.406,,266,815,0,12096,-2,100
11:26:26,216971,1561,56.196,1423,51.228,68,2.448,0.584,86089.542,,266,815,13,12468,-2,100
11:26:26,216956,1561,56.196,1423,51.228,77,2.772,0.738,86089.696,,266,815,27,12756,-2,100
11:26:26,216938,1561,56.196,1423,51.228,91,3.276,0.92,86089.878,,266,815,27,13644,-2,100
11:26:26,216917,1561,56.196,1423,51.228,103,3.708,1.126,86090.084,,266,810,41,14064,-2,100
11:26:27,216894,1561,56.196,1423,51.228,117,4.212,1.36,86090.318,,266,810,41,14436,-2,100
11:26:27,216868,1561,56.196,1423,51.228,131,4.716,1.622,86090.58,,266,805,55,14928,-2,100
11:26:27,216838,1561,56.196,1423,51.228,147,5.292,1.916,86090.874,,266,805,83,15720,-2,100
11:26:27,216805,1561,56.196,1423,51.228,163,5.868,2.242,86091.2,,266,805,83,16092,-2,100
11:26:27,216769,1561,56.196,1423,51.228,181,6.516,2.604,86091.562,,266,805,83,16512,-2,100
11:26:28,216730,1561,56.196,1423,51.228,198,7.128,3.0,86091.958,,266,805,111,16884,-2,100
11:26:28,216687,1561,56.196,1423,51.228,216,7.776,3.432,86092.39,,266,805,152,17376,-2,100
11:26:28,216639,1561,56.196,1423,51.228,237,8.532,3.906,86092.864,,266,791,152,17604,-2,100
11:26:28,216589,1561,56.196,1423,51.228,255,9.18,4.416,86093.374,,266,791,166,17676,-2,100
11:26:28,216534,1561,56.196,1423,51.228,274,9.864,4.964,86093.922,,266,791,166,17664,-2,100
11:26:29,216475,1561,56.196,1423,51.228,293,10.548,5.55,86094.508,,266,791,208,17676,-2,100
11:26:29,216413,1561,56.196,1423,51.228,313,11.268,6.176,86095.134,,266,791,236,17676,-2,100
11:26:29,216345,1561,56.196,1423,51.228,331,11.916,6.838,86095.796,,266,791,236,17676,-2,100
11:26:29,216275,1561,56.196,1423,51.228,351,12.636,7.54,86096.498,,266,791,263,17664,-2,100
11:26:29,216201,1561,56.196,1423,51.228,370,13.32,8.28,86097.238,,266,781,263,17676,-2,100
11:26:30,216124,1561,56.196,1423,51.228,388,13.968,9.056,86098.014,,266,781,277,17676,-2,100
11:26:30,216043,1561,56.196,1423,51.228,408,14.688,9.872,86098.83,,266,781,319,17664,-2,100
11:26:30,215958,1561,56.196,1423,51.228,426,15.336,10.724,86099.682,,266,781,361,17676,-2,100
11:26:30,215869,1561,56.196,1423,51.228,445,16.02,11.614,86100.572,,266,771,361,17664,-2,100
11:26:30,215776,1561,56.196,1423,51.228,464,16.704,12.542,86101.5,,266,771,388,17664,-2,100
11:26:31,215680,1561,56.196,1423,51.228,483,17.388,13.508,86102.466,,266,776,388,17676,-2,100
11:26:31,215580,1561,56.196,1423,51.228,501,18.036,14.51,86103.468,,266,776,388,17664,-2,100
11:26:31,215473,1561,56.196,1423,51.228,522,18.792,15.554,86104.512,,266,776,430,17664,-2,100
11:26:31,215366,1561,56.196,1423,51.228,539,19.404,16.632,86105.59,,266,771,458,17664,-2,100
11:26:31,215255,1561,56.196,1423,51.228,558,20.088,17.748,86106.706,,266,771,458,17676,-2,100
11:26:32,215140,1561,56.196,1423,51.228,578,20.808,18.904,86107.862,,266,771,486,17664,-2,100
11:26:32,215021,1561,56.196,1423,51.228,595,21.42,20.094,86109.052,,266,766,527,17676,-2,100
11:26:32,214899,1561,56.196,1423,51.228,615,22.14,21.324,86110.282,,266,766,527,17664,-2,100
11:26:32,214772,1561,56.196,1423,51.228,633,22.788,22.59,86111.548,,266,766,541,17676,-2,100
11:26:32,214642,1561,56.196,1423,51.228,652,23.472,23.894,86112.852,,266,756,569,17664,-2,100
11:26:33,214508,1561,56.196,1423,51.228,671,24.156,25.236,86114.194,,266,756,611,17676,-2,100
11:26:33,214371,1561,56.196,1423,51.228,690,24.84,26.616,86115.574,,266,751,611,17664,-2,100
11:26:33,214226,1561,56.196,1423,51.228,709,25.524,28.034,86116.992,,266,751,625,17664,-2,100
