时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
10:10:09,217030,1561,56.196,1423,51.228,0,0.0,0.0,63019.366,,280,761,0,5304,-2,100
10:10:09,217030,1561,56.196,1423,51.228,1,0.036,0.002,63019.368,,280,756,0,5796,-2,100
10:10:09,217029,1561,56.196,1423,51.228,4,0.144,0.01,63019.376,,280,756,0,6228,-2,100
10:10:10,217027,1561,56.196,1423,51.228,7,0.252,0.024,63019.39,,280,756,0,6720,-2,100
10:10:10,217026,1561,56.196,1423,51.228,8,0.288,0.04,63019.406,,280,766,0,7104,-2,100
10:10:10,217023,1561,56.196,1423,51.228,12,0.432,0.064,63019.43,,280,761,0,7752,-2,100
10:10:10,217020,1561,56.196,1423,51.228,17,0.612,0.098,63019.464,,280,761,0,8184,-2,100
10:10:10,217015,1561,56.196,1423,51.228,22,0.792,0.142,63019.508,,280,751,0,8676,-2,100
10:10:11,217009,1561,56.196,1423,51.228,29,1.044,0.2,63019.566,,280,761,0,9072,-2,100
10:10:11,217002,1561,56.196,1423,51.228,36,1.296,0.272,63019.638,,280,761,0,9888,-2,100
10:10:11,216994,1561,56.196,1423,51.228,42,1.512,0.356,63019.722,,280,761,0,10224,-2,100
10:10:11,216984,1561,56.196,1423,51.228,51,1.836,0.458,63019.824,,280,761,0,10644,-2,100
10:10:11,216972,1561,56.196,1423,51.228,60,2.16,0.578,63019.944,,280,766,13,11148,-2,100
10:10:12,216958,1561,56.196,1423,51.228,69,2.484,0.716,63020.082,,280,766,27,11532,-2,100
10:10:12,216942,1561,56.196,1423,51.228,82,2.952,0.88,63020.246,,280,761,41,12180,-2,100
10:10:12,216923,1561,56.196,1423,51.228,91,3.276,1.062,63020.428,,280,761,41,12672,-2,100
10:10:12,216903,1561,56.196,1423,51.228,104,3.744,1.27,63020.636,,280,761,55,13092,-2,100
10:10:12,216879,1561,56.196,1423,51.228,117,4.212,1.504,63020.87,,280,776,55,13608,-2,100
10:10:13,216853,1561,56.196,1423,51.228,130,4.68,1.764,63021.13,,280,791,55,13992,-2,100
10:10:13,216824,1561,56.196,1423,51.228,145,5.22,2.054,63021.42,,280,791,83,14640,-2,100
10:10:13,216792,1561,56.196,1423,51.228,161,5.796,2.376,63021.742,,280,786,83,15132,-2,100
10:10:13,216757,1561,56.196,1423,51.228,177,6.372,2.73,63022.096,,280,786,97,15564,-2,100
10:10:13,216718,1561,56.196,1423,51.228,193,6.948,3.116,63022.482,,280,786,111,16056,-2,100
10:10:14,216676,1561,56.196,1423,51.228,211,7.596,3.538,63022.904,,280,781,111,16752,-2,100
10:10:14,216630,1561,56.196,1423,51.228,230,8.28,3.998,63023.364,,280,781,152,17088,-2,100
10:10:14,216581,1561,56.196,1423,51.228,248,8.928,4.494,63023.86,,280,791,152,17520,-2,100
10:10:14,216527,1561,56.196,1423,51.228,268,9.648,5.03,63024.396,,280,786,166,17652,-2,100
10:10:14,216468,1561,56.196,1423,51.228,288,10.368,5.606,63024.972,,280,776,194,17676,-2,100
10:10:15,216407,1561,56.196,1423,51.228,307,11.052,6.22,63025.586,,280,776,222,17676,-2,100
10:10:15,216342,1561,56.196,1423,51.228,327,11.772,6.874,63026.24,,280,776,222,17676,-2,100
10:10:15,216273,1561,56.196,1423,51.228,345,12.42,7.564,63026.93,,280,776,250,17676,-2,100
10:10:15,216200,1561,56.196,1423,51.228,366,13.176,8.296,63027.662,,280,771,250,17676,-2,100
10:10:15,216123,1561,56.196,1423,51.228,383,13.788,9.062,63028.428,,280,771,291,17664,-2,100
10:10:16,216043,1561,56.196,1423,51.228,403,14.508,9.868,63029.234,,280,771,319,17676,-2,100
10:10:16,215959,1561,56.196,1423,51.228,422,15.192,10.712,63030.078,,280,766,319,17664,-2,100
10:10:16,215871,1561,56.196,1423,51.228,440,15.84,11.592,63030.958,,280,766,333,17676,-2,100
