时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
8:51:40,217024,1561,56.196,1423,51.228,0,0.0,0.0,39949.598,,301,883,0,5460,-2,100
8:51:41,217024,1561,56.196,1423,51.228,2,0.072,0.004,39949.602,,301,883,0,5736,-2,100
8:51:41,217023,1561,56.196,1423,51.228,5,0.18,0.014,39949.612,,301,883,0,6612,-2,100
8:51:41,217022,1561,56.196,1423,51.228,7,0.252,0.028,39949.626,,301,883,0,6948,-2,100
8:51:41,217020,1561,56.196,1423,51.228,8,0.288,0.044,39949.642,,301,874,0,7428,-2,100
8:51:41,217018,1561,56.196,1423,51.228,13,0.468,0.07,39949.668,,301,874,0,7920,-2,100
8:51:42,217014,1561,56.196,1423,51.228,18,0.648,0.106,39949.704,,301,874,0,8184,-2,100
8:51:42,217009,1561,56.196,1423,51.228,24,0.864,0.154,39949.752,,301,883,0,9072,-2,100
8:51:42,217003,1561,56.196,1423,51.228,29,1.044,0.212,39949.81,,301,883,0,9408,-2,100
8:51:42,216996,1561,56.196,1423,51.228,36,1.296,0.284,39949.882,,301,874,0,9888,-2,100
8:51:42,216987,1561,56.196,1423,51.228,45,1.62,0.374,39949.972,,301,869,0,10224,-2,100
8:51:43,216977,1561,56.196,1423,51.228,52,1.872,0.478,39950.076,,301,834,13,11040,-2,100
8:51:43,216964,1561,56.196,1423,51.228,61,2.196,0.6,39950.198,,301,834,13,11520,-2,100
8:51:43,216950,1561,56.196,1423,51.228,72,2.592,0.744,39950.342,,301,830,27,11856,-2,100
8:51:43,216933,1561,56.196,1423,51.228,83,2.988,0.91,39950.508,,301,830,27,12336,-2,100
8:51:43,216915,1561,56.196,1423,51.228,94,3.384,1.098,39950.696,,301,825,27,12672,-2,100
8:51:44,216893,1561,56.196,1423,51.228,106,3.816,1.31,39950.908,,301,820,55,13500,-2,100
8:51:44,216869,1561,56.196,1423,51.228,118,4.248,1.546,39951.144,,301,815,55,13980,-2,100
8:51:44,216843,1561,56.196,1423,51.228,133,4.788,1.812,39951.41,,301,815,69,14304,-2,100
8:51:44,216814,1561,56.196,1423,51.228,147,5.292,2.106,39951.704,,301,810,83,14796,-2,100
8:51:44,216781,1561,56.196,1423,51.228,164,5.904,2.434,39952.032,,301,810,83,15072,-2,100
8:51:45,216745,1561,56.196,1423,51.228,181,6.516,2.796,39952.394,,301,810,97,15948,-2,100
8:51:45,216705,1561,56.196,1423,51.228,197,7.092,3.19,39952.788,,301,854,125,16440,-2,100
8:51:45,216662,1561,56.196,1423,51.228,216,7.776,3.622,39953.22,,301,854,125,16752,-2,100
8:51:45,216616,1561,56.196,1423,51.228,234,8.424,4.09,39953.688,,301,869,152,17256,-2,100
8:51:45,216565,1561,56.196,1423,51.228,252,9.072,4.594,39954.192,,301,849,152,17520,-2,100
8:51:46,216510,1561,56.196,1423,51.228,273,9.828,5.14,39954.738,,301,849,180,17664,-2,100
8:51:46,216451,1561,56.196,1423,51.228,292,10.512,5.724,39955.322,,301,844,222,17664,-2,100
8:51:46,216389,1561,56.196,1423,51.228,312,11.232,6.348,39955.946,,301,844,222,17676,-2,100
8:51:46,216323,1561,56.196,1423,51.228,330,11.88,7.008,39956.606,,301,830,250,17676,-2,100
8:51:46,216254,1561,56.196,1423,51.228,350,12.6,7.708,39957.306,,301,805,250,17676,-2,100
8:51:47,216180,1561,56.196,1423,51.228,369,13.284,8.446,39958.044,,301,791,250,17676,-2,100
8:51:47,216102,1561,56.196,1423,51.228,389,14.004,9.224,39958.822,,301,791,291,17664,-2,100
8:51:47,216021,1561,56.196,1423,51.228,405,14.58,10.034,39959.632,,301,795,319,17676,-2,100
8:51:47,215936,1561,56.196,1423,51.228,426,15.336,10.886,39960.484,,301,795,319,17676,-2,100
8:51:47,215848,1561,56.196,1423,51.228,445,16.02,11.776,39961.374,,301,781,347,17676,-2,100
8:51:48,215753,1561,56.196,1423,51.228,463,16.668,12.702,39962.3,,301,781,388,17676,-2,100
8:51:48,215656,1561,56.196,1423,51.228,484,17.424,13.67,39963.268,,301,781,388,17676,-2,100
8:51:48,215556,1561,56.196,1423,51.228,502,18.072,14.674,39964.272,,301,776,416,17676,-2,100
8:51:48,215453,1561,56.196,1423,51.228,520,18.72,15.714,39965.312,,301,771,430,17676,-2,100
