时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
9:41:47,128608,1568,56.448,1430,51.48,0,0.0,0.0,44145.986,,220,893,0,4320,2,100
9:41:47,128608,1568,56.448,1430,51.48,1,0.036,0.002,44145.988,,220,883,0,4692,2,100
9:41:47,128608,1568,56.448,1430,51.48,1,0.036,0.004,44145.99,,220,888,0,5628,2,100
9:41:48,128608,1568,56.448,1430,51.48,4,0.144,0.012,44145.998,,220,888,0,6432,2,100
9:41:48,128606,1568,56.448,1430,51.48,7,0.252,0.026,44146.012,,220,888,0,6924,2,100
9:41:48,128604,1568,56.448,1430,51.48,10,0.36,0.046,44146.032,,220,883,0,7260,2,100
9:41:48,128602,1568,56.448,1430,51.48,11,0.396,0.068,44146.054,,220,874,0,7584,2,100
9:41:48,128599,1568,56.448,1430,51.48,16,0.576,0.1,44146.086,,220,874,0,8376,2,100
9:41:49,128595,1568,56.448,1430,51.48,21,0.756,0.142,44146.128,,220,869,0,8880,2,100
9:41:49,128590,1568,56.448,1430,51.48,25,0.9,0.192,44146.178,,220,869,0,9228,2,100
9:41:49,128584,1568,56.448,1430,51.48,30,1.08,0.252,44146.238,,220,859,0,9660,2,100
9:41:49,128576,1568,56.448,1430,51.48,38,1.368,0.328,44146.314,,220,854,0,10536,2,100
9:41:49,128567,1568,56.448,1430,51.48,45,1.62,0.418,44146.404,,220,854,13,10848,2,100
9:41:50,128557,1568,56.448,1430,51.48,53,1.908,0.524,44146.51,,220,854,13,11340,2,100
9:41:50,128544,1568,56.448,1430,51.48,63,2.268,0.65,44146.636,,220,849,13,11676,2,100
9:41:50,128530,1568,56.448,1430,51.48,72,2.592,0.794,44146.78,,220,839,27,12168,2,100
9:41:50,128513,1568,56.448,1430,51.48,83,2.988,0.96,44146.946,,220,834,27,12804,2,100
9:41:50,128494,1568,56.448,1430,51.48,96,3.456,1.152,44147.138,,220,834,41,13296,2,100
9:41:51,128473,1568,56.448,1430,51.48,107,3.852,1.366,44147.352,,220,825,41,13656,2,100
9:41:51,128449,1568,56.448,1430,51.48,119,4.284,1.604,44147.59,,220,815,55,14148,2,100
9:41:51,128422,1568,56.448,1430,51.48,133,4.788,1.87,44147.856,,220,815,69,14568,2,100
9:41:51,128393,1568,56.448,1430,51.48,148,5.328,2.166,44148.152,,220,810,83,15276,2,100
9:41:51,128360,1568,56.448,1430,51.48,163,5.868,2.492,44148.478,,220,805,83,15756,2,100
9:41:52,128324,1568,56.448,1430,51.48,179,6.444,2.85,44148.836,,220,805,97,16104,2,100
9:41:52,128285,1568,56.448,1430,51.48,195,7.02,3.24,44149.226,,220,800,138,16524,2,100
9:41:52,128243,1568,56.448,1430,51.48,213,7.668,3.666,44149.652,,220,791,138,16908,2,100
9:41:52,128197,1568,56.448,1430,51.48,232,8.352,4.13,44150.116,,220,791,152,17616,2,100
9:41:52,128147,1568,56.448,1430,51.48,250,9.0,4.63,44150.616,,220,791,152,17664,2,100
9:41:53,128092,1568,56.448,1430,51.48,268,9.648,5.166,44151.152,,220,791,180,17664,2,100
9:41:53,128035,1568,56.448,1430,51.48,288,10.368,5.742,44151.728,,220,791,208,17664,2,100
9:41:53,127974,1568,56.448,1430,51.48,306,11.016,6.354,44152.34,,220,791,250,17676,2,100
9:41:53,127909,1568,56.448,1430,51.48,323,11.628,7.0,44152.986,,220,781,250,17664,2,100
9:41:53,127841,1568,56.448,1430,51.48,341,12.276,7.682,44153.668,,220,781,250,17664,2,100
9:41:54,127769,1568,56.448,1430,51.48,359,12.924,8.4,44154.386,,220,781,263,17664,2,100
9:41:54,127694,1568,56.448,1430,51.48,377,13.572,9.154,44155.14,,220,771,291,17664,2,100
9:41:54,127616,1568,56.448,1430,51.48,395,14.22,9.944,44155.93,,220,781,333,17664,2,100
9:41:54,127534,1568,56.448,1430,51.48,413,14.868,10.77,44156.756,,220,781,333,17664,2,100
9:41:54,127448,1568,56.448,1430,51.48,431,15.516,11.632,44157.618,,220,781,347,17664,2,100
9:41:55,127356,1568,56.448,1430,51.48,449,16.164,12.53,44158.516,,220,781,375,17664,2,100
9:41:55,127263,1568,56.448,1430,51.48,467,16.812,13.464,44159.45,,220,776,375,17664,2,100
9:41:55,127166,1568,56.448,1430,51.48,485,17.46,14.434,44160.42,,220,766,416,17664,2,100
9:41:55,127065,1568,56.448,1430,51.48,504,18.144,15.442,44161.428,,220,766,416,17676,2,100
9:41:55,126962,1568,56.448,1430,51.48,520,18.72,16.482,44162.468,,220,766,416,17664,2,100
9:41:56,126854,1568,56.448,1430,51.48,540,19.44,17.562,44163.548,,220,766,444,17664,2,100
9:41:56,126743,1568,56.448,1430,51.48,557,20.052,18.676,44164.662,,220,766,486,17664,2,100
9:41:56,126628,1568,56.448,1430,51.48,575,20.7,19.826,44165.812,,220,761,486,17664,2,100
9:41:56,126510,1568,56.448,1430,51.48,593,21.348,21.012,44166.998,,220,761,500,17676,2,100
9:41:56,126388,1568,56.448,1430,51.48,611,21.996,22.234,44168.22,,220,761,500,17664,2,100
9:41:57,126259,1568,56.448,1430,51.48,630,22.68,23.494,44169.48,,220,756,527,17664,2,100
9:41:57,126130,1568,56.448,1430,51.48,647,23.292,24.788,44170.774,,220,751,569,17664,2,100
9:41:57,125997,1568,56.448,1430,51.48,665,23.94,26.118,44172.104,,220,751,569,17664,2,100
9:41:57,125861,1568,56.448,1430,51.48,683,24.588,27.484,44173.47,,220,742,583,17676,2,100
9:41:57,125721,1568,56.448,1430,51.48,701,25.236,28.886,44174.872,,220,742,583,17664,2,100
9:41:58,125578,1568,56.448,1430,51.48,720,25.92,30.326,44176.312,,220,742,652,17664,2,100
9:41:58,125431,1568,56.448,1430,51.48,737,26.532,31.8,44177.786,,220,742,652,17664,2,100
9:41:58,125280,1568,56.448,1430,51.48,756,27.216,33.312,44179.298,,220,747,666,17664,2,100
9:41:58,125125,1568,56.448,1430,51.48,774,27.864,34.86,44180.846,,220,747,666,17664,2,100
9:41:58,124967,1568,56.448,1430,51.48,792,28.512,36.444,44182.43,,220,747,708,17664,2,100
9:41:59,124802,1568,56.448,1430,51.48,810,29.16,38.064,44184.05,,220,747,736,17664,2,100
9:41:59,124636,1568,56.448,1430,51.48,830,29.88,39.724,44185.71,,220,742,736,17664,2,100
9:41:59,124467,1568,56.448,1430,51.48,846,30.456,41.416,44187.402,,220,742,763,17664,2,100
9:41:59,124295,1568,56.448,1430,51.48,865,31.14,43.146,44189.132,,220,742,763,17664,2,100
9:41:59,124118,1568,56.448,1430,51.48,884,31.824,44.914,44190.9,,220,732,805,17676,2,100
9:42:00,123938,1568,56.448,1430,51.48,902,32.472,46.718,44192.704,,220,732,805,17664,2,100
9:42:00,123755,1568,56.448,1430,51.48,920,33.12,48.558,44194.544,,220,737,847,17664,2,100
9:42:00,123568,1568,56.448,1430,51.48,937,33.732,50.432,44196.418,,220,737,847,17664,2,100
9:42:00,123377,1568,56.448,1430,51.48,957,34.452,52.346,44198.332,,220,732,847,17664,2,100
9:42:00,123183,1568,56.448,1430,51.48,973,35.028,54.292,44200.278,,220,732,888,17664,2,100
9:42:01,122980,1568,56.448,1430,51.48,992,35.712,56.276,44202.262,,220,732,916,17664,2,100
9:42:01,122778,1568,56.448,1430,51.48,1010,36.36,58.296,44204.282,,220,727,916,17664,2,100
