时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
8:23:17,128602,1568,56.448,1430,51.48,0,0.0,0.0,21466.856,,226,854,0,4068,2,100
8:23:17,128602,1568,56.448,1430,51.48,1,0.036,0.002,21466.858,,226,849,0,4776,2,100
8:23:17,128602,1568,56.448,1430,51.48,2,0.072,0.006,21466.862,,226,864,0,6108,2,100
8:23:18,128601,1568,56.448,1430,51.48,6,0.216,0.018,21466.874,,226,864,0,6432,2,100
8:23:18,128599,1568,56.448,1430,51.48,7,0.252,0.032,21466.888,,226,869,0,6768,2,100
8:23:18,128598,1568,56.448,1430,51.48,9,0.324,0.05,21466.906,,226,864,0,7692,2,100
8:23:18,128595,1568,56.448,1430,51.48,13,0.468,0.076,21466.932,,226,849,0,8076,2,100
8:23:18,128592,1568,56.448,1430,51.48,18,0.648,0.112,21466.968,,226,849,0,8388,2,100
8:23:19,128587,1568,56.448,1430,51.48,21,0.756,0.154,21467.01,,226,849,0,8868,2,100
8:23:19,128582,1568,56.448,1430,51.48,26,0.936,0.206,21467.062,,226,844,0,9228,2,100
8:23:19,128576,1568,56.448,1430,51.48,33,1.188,0.272,21467.128,,226,859,0,10152,2,100
8:23:19,128568,1568,56.448,1430,51.48,39,1.404,0.35,21467.206,,226,878,0,10536,2,100
8:23:19,128558,1568,56.448,1430,51.48,48,1.728,0.446,21467.302,,226,878,0,10848,2,100
8:23:20,128547,1568,56.448,1430,51.48,55,1.98,0.556,21467.412,,226,874,13,11340,2,100
8:23:20,128534,1568,56.448,1430,51.48,65,2.34,0.686,21467.542,,226,834,13,11676,2,100
8:23:20,128519,1568,56.448,1430,51.48,74,2.664,0.834,21467.69,,226,825,13,12492,2,100
8:23:20,128502,1568,56.448,1430,51.48,87,3.132,1.008,21467.864,,226,825,27,12984,2,100
8:23:20,128482,1568,56.448,1430,51.48,96,3.456,1.2,21468.056,,226,815,27,13296,2,100
8:23:21,128460,1568,56.448,1430,51.48,110,3.96,1.42,21468.276,,226,805,55,13656,2,100
8:23:21,128436,1568,56.448,1430,51.48,123,4.428,1.666,21468.522,,226,805,55,14568,2,100
8:23:21,128408,1568,56.448,1430,51.48,137,4.932,1.94,21468.796,,226,805,83,14952,2,100
8:23:21,128378,1568,56.448,1430,51.48,152,5.472,2.244,21469.1,,226,810,83,15264,2,100
8:23:21,128345,1568,56.448,1430,51.48,167,6.012,2.578,21469.434,,226,810,83,15756,2,100
8:23:22,128308,1568,56.448,1430,51.48,184,6.624,2.946,21469.802,,226,810,125,16104,2,100
8:23:22,128269,1568,56.448,1430,51.48,199,7.164,3.344,21470.2,,226,805,125,17016,2,100
8:23:22,128225,1568,56.448,1430,51.48,217,7.812,3.778,21470.634,,226,805,138,17400,2,100
8:23:22,128177,1568,56.448,1430,51.48,237,8.532,4.252,21471.108,,226,800,138,17616,2,100
8:23:22,128126,1568,56.448,1430,51.48,255,9.18,4.762,21471.618,,226,800,166,17664,2,100
8:23:23,128071,1568,56.448,1430,51.48,274,9.864,5.31,21472.166,,226,800,208,17664,2,100
8:23:23,128013,1568,56.448,1430,51.48,291,10.476,5.892,21472.748,,226,795,208,17664,2,100
8:23:23,127952,1568,56.448,1430,51.48,309,11.124,6.51,21473.366,,226,791,222,17676,2,100
8:23:23,127886,1568,56.448,1430,51.48,328,11.808,7.166,21474.022,,226,791,222,17676,2,100
