时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
11:13:59,154425,1567,56.412,1429,51.444,0,0.0,0.0,77842.442,,249,771,0,5304,0,100
11:14:00,154425,1567,56.412,1429,51.444,1,0.036,0.002,77842.444,,249,771,0,5724,0,100
11:14:00,154425,1567,56.412,1429,51.444,1,0.036,0.004,77842.446,,249,771,0,6120,0,100
11:14:00,154423,1567,56.412,1429,51.444,7,0.252,0.018,77842.46,,249,776,0,6432,0,100
11:14:00,154422,1567,56.412,1429,51.444,8,0.288,0.034,77842.476,,249,776,0,7260,0,100
11:14:00,154420,1567,56.412,1429,51.444,11,0.396,0.056,77842.498,,249,771,0,7752,0,100
11:14:01,154417,1567,56.412,1429,51.444,14,0.504,0.084,77842.526,,249,771,0,8076,0,100
11:14:01,154413,1567,56.412,1429,51.444,20,0.72,0.124,77842.566,,249,771,0,8556,0,100
11:14:01,154408,1567,56.412,1429,51.444,25,0.9,0.174,77842.616,,249,776,0,8880,0,100
11:14:01,154402,1567,56.412,1429,51.444,30,1.08,0.234,77842.676,,249,776,0,9720,0,100
11:14:01,154394,1567,56.412,1429,51.444,38,1.368,0.31,77842.752,,249,771,0,10152,0,100
11:14:02,154385,1567,56.412,1429,51.444,46,1.656,0.402,77842.844,,249,766,0,10536,0,100
11:14:02,154375,1567,56.412,1429,51.444,54,1.944,0.51,77842.952,,249,766,13,10848,0,100
11:14:02,154362,1567,56.412,1429,51.444,62,2.232,0.634,77843.076,,249,766,13,11688,0,100
11:14:02,154347,1567,56.412,1429,51.444,73,2.628,0.78,77843.222,,249,761,27,12180,0,100
11:14:02,154330,1567,56.412,1429,51.444,84,3.024,0.948,77843.39,,249,761,27,12600,0,100
11:14:03,154311,1567,56.412,1429,51.444,96,3.456,1.14,77843.582,,249,761,41,12984,0,100
11:14:03,154290,1567,56.412,1429,51.444,109,3.924,1.358,77843.8,,249,766,55,13308,0,100
11:14:03,154265,1567,56.412,1429,51.444,121,4.356,1.6,77844.042,,249,766,55,14148,0,100
11:14:03,154239,1567,56.412,1429,51.444,134,4.824,1.868,77844.31,,249,756,69,14568,0,100
11:14:03,154209,1567,56.412,1429,51.444,148,5.328,2.164,77844.606,,249,756,83,14964,0,100
11:14:04,154176,1567,56.412,1429,51.444,165,5.94,2.494,77844.936,,249,766,97,15264,0,100
11:14:04,154140,1567,56.412,1429,51.444,181,6.516,2.856,77845.298,,249,771,97,16104,0,100
11:14:04,154101,1567,56.412,1429,51.444,197,7.092,3.25,77845.692,,249,771,125,16596,0,100
11:14:04,154057,1567,56.412,1429,51.444,217,7.812,3.684,77846.126,,249,756,125,17076,0,100
11:14:04,154010,1567,56.412,1429,51.444,235,8.46,4.154,77846.596,,249,756,138,17400,0,100
11:14:05,153959,1567,56.412,1429,51.444,254,9.144,4.662,77847.104,,249,761,180,17628,0,100
11:14:05,153905,1567,56.412,1429,51.444,271,9.756,5.204,77847.646,,249,751,194,17664,0,100
11:14:05,153847,1567,56.412,1429,51.444,292,10.512,5.788,77848.23,,249,761,194,17664,0,100
11:14:05,153785,1567,56.412,1429,51.444,310,11.16,6.408,77848.85,,249,761,208,17676,0,100
11:14:05,153719,1567,56.412,1429,51.444,329,11.844,7.066,77849.508,,249,756,250,17676,0,100
11:14:06,153650,1567,56.412,1429,51.444,346,12.456,7.758,77850.2,,249,756,263,17664,0,100
11:14:06,153577,1567,56.412,1429,51.444,366,13.176,8.49,77850.932,,249,756,263,17676,0,100
11:14:06,153500,1567,56.412,1429,51.444,385,13.86,9.26,77851.702,,249,747,291,17676,0,100
11:14:06,153418,1567,56.412,1429,51.444,402,14.472,10.064,77852.506,,249,747,291,17676,0,100
11:14:06,153334,1567,56.412,1429,51.444,421,15.156,10.906,77853.348,,249,751,333,17664,0,100
11:14:07,153246,1567,56.412,1429,51.444,442,15.912,11.79,77854.232,,249,751,361,17664,0,100
11:14:07,153155,1567,56.412,1429,51.444,457,16.452,12.704,77855.146,,249,751,361,17664,0,100
11:14:07,153054,1567,56.412,1429,51.444,476,17.136,13.656,77856.098,,249,747,388,17664,0,100
11:14:07,152955,1567,56.412,1429,51.444,497,17.892,14.65,77857.092,,249,747,388,17676,0,100
11:14:07,152852,1567,56.412,1429,51.444,513,18.468,15.676,77858.118,,249,751,416,17664,0,100
11:14:08,152746,1567,56.412,1429,51.444,532,19.152,16.74,77859.182,,249,751,458,17676,0,100
11:14:08,152636,1567,56.412,1429,51.444,551,19.836,17.842,77860.284,,249,766,472,17664,0,100
11:14:08,152523,1567,56.412,1429,51.444,569,20.484,18.98,77861.422,,249,761,472,17664,0,100
11:14:08,152403,1567,56.412,1429,51.444,587,21.132,20.154,77862.596,,249,761,500,17664,0,100
11:14:08,152282,1567,56.412,1429,51.444,606,21.816,21.366,77863.808,,249,761,527,17676,0,100
11:14:09,152157,1567,56.412,1429,51.444,625,22.5,22.616,77865.058,,249,761,527,17664,0,100
11:14:09,152029,1567,56.412,1429,51.444,642,23.112,23.9,77866.342,,249,756,569,17664,0,100
11:14:09,151897,1567,56.412,1429,51.444,662,23.832,25.224,77867.666,,249,756,569,17664,0,100
11:14:09,151761,1567,56.412,1429,51.444,680,24.48,26.584,77869.026,,249,756,583,17664,0,100
11:14:09,151622,1567,56.412,1429,51.444,699,25.164,27.982,77870.424,,249,756,625,17664,0,100
11:14:10,151479,1567,56.412,1429,51.444,716,25.776,29.414,77871.856,,249,756,625,17676,0,100
11:14:10,151332,1567,56.412,1429,51.444,736,26.496,30.886,77873.328,,249,747,666,17664,0,100
11:14:10,151182,1567,56.412,1429,51.444,755,27.18,32.396,77874.838,,249,742,680,17676,0,100
11:14:10,151024,1567,56.412,1429,51.444,772,27.792,33.94,77876.382,,249,747,694,17676,0,100
11:14:10,150865,1567,56.412,1429,51.444,793,28.548,35.526,77877.968,,249,747,694,17664,0,100
11:14:11,150704,1567,56.412,1429,51.444,810,29.16,37.146,77879.588,,249,742,736,17676,0,100
11:14:11,150539,1567,56.412,1429,51.444,829,29.844,38.804,77881.246,,249,742,736,17664,0,100
11:14:11,150369,1567,56.412,1429,51.444,849,30.564,40.502,77882.944,,249,742,750,17664,0,100
11:14:11,150196,1567,56.412,1429,51.444,866,31.176,42.234,77884.676,,249,732,791,17664,0,100
11:14:11,150020,1567,56.412,1429,51.444,886,31.896,44.006,77886.448,,249,742,819,17664,0,100
