时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
7:27:28,164622,1567,56.412,1429,51.444,0,0.0,0.0,11879.402,,294,839,0,5988,0,100
7:27:28,164621,1567,56.412,1429,51.444,3,0.108,0.006,11879.408,,294,844,0,6468,0,100
7:27:28,164620,1567,56.412,1429,51.444,6,0.216,0.018,11879.42,,294,834,0,6960,0,100
7:27:28,164619,1567,56.412,1429,51.444,7,0.252,0.032,11879.434,,294,834,0,7704,0,100
7:27:29,164617,1567,56.412,1429,51.444,12,0.432,0.056,11879.458,,294,834,0,8088,0,100
7:27:29,164613,1567,56.412,1429,51.444,15,0.54,0.086,11879.488,,294,834,0,8592,0,100
7:27:29,164609,1567,56.412,1429,51.444,21,0.756,0.128,11879.53,,294,859,0,8916,0,100
7:27:29,164604,1567,56.412,1429,51.444,27,0.972,0.182,11879.584,,294,878,0,9432,0,100
7:27:29,164597,1567,56.412,1429,51.444,33,1.188,0.248,11879.65,,294,878,0,9744,0,100
7:27:30,164589,1567,56.412,1429,51.444,41,1.476,0.33,11879.732,,294,874,0,10560,0,100
7:27:30,164580,1567,56.412,1429,51.444,47,1.692,0.424,11879.826,,294,869,0,10896,0,100
7:27:30,164568,1567,56.412,1429,51.444,58,2.088,0.54,11879.942,,294,864,13,11388,0,100
7:27:30,164555,1567,56.412,1429,51.444,67,2.412,0.674,11880.076,,294,864,13,11700,0,100
7:27:30,164539,1567,56.412,1429,51.444,78,2.808,0.83,11880.232,,294,864,27,12624,0,100
7:27:31,164521,1567,56.412,1429,51.444,89,3.204,1.008,11880.41,,294,859,41,13020,0,100
7:27:31,164501,1567,56.412,1429,51.444,100,3.6,1.208,11880.61,,294,859,41,13344,0,100
7:27:31,164478,1567,56.412,1429,51.444,114,4.104,1.436,11880.838,,294,859,55,13848,0,100
7:27:31,164453,1567,56.412,1429,51.444,127,4.572,1.69,11881.092,,294,854,69,14652,0,100
7:27:31,164425,1567,56.412,1429,51.444,141,5.076,1.972,11881.374,,294,854,69,14988,0,100
7:27:32,164393,1567,56.412,1429,51.444,158,5.688,2.288,11881.69,,294,849,83,15480,0,100
7:27:32,164359,1567,56.412,1429,51.444,172,6.192,2.632,11882.034,,294,844,111,15816,0,100
7:27:32,164321,1567,56.412,1429,51.444,190,6.84,3.012,11882.414,,294,834,111,16296,0,100
7:27:32,164279,1567,56.412,1429,51.444,207,7.452,3.426,11882.828,,294,834,138,16608,0,100
7:27:32,164235,1567,56.412,1429,51.444,225,8.1,3.876,11883.278,,294,834,138,17436,0,100
7:27:33,164186,1567,56.412,1429,51.444,245,8.82,4.366,11883.768,,294,834,152,17628,0,100
7:27:33,164132,1567,56.412,1429,51.444,264,9.504,4.894,11884.296,,294,825,180,17676,0,100
7:27:33,164075,1567,56.412,1429,51.444,282,10.152,5.458,11884.86,,294,815,208,17676,0,100
7:27:33,164015,1567,56.412,1429,51.444,301,10.836,6.06,11885.462,,294,815,208,17676,0,100
7:27:33,163952,1567,56.412,1429,51.444,319,11.484,6.698,11886.1,,294,805,222,17676,0,100
7:27:34,163884,1567,56.412,1429,51.444,339,12.204,7.376,11886.778,,294,805,222,17688,0,100
7:27:34,163813,1567,56.412,1429,51.444,357,12.852,8.09,11887.492,,294,795,263,17676,0,100
7:27:34,163738,1567,56.412,1429,51.444,375,13.5,8.84,11888.242,,294,791,305,17676,0,100
7:27:34,163659,1567,56.412,1429,51.444,394,14.184,9.628,11889.03,,294,791,305,17676,0,100
7:27:34,163577,1567,56.412,1429,51.444,413,14.868,10.454,11889.856,,294,791,333,17676,0,100
7:27:35,163491,1567,56.412,1429,51.444,431,15.516,11.316,11890.718,,294,791,333,17676,0,100
7:27:35,163399,1567,56.412,1429,51.444,449,16.164,12.214,11891.616,,294,781,375,17676,0,100
7:27:35,163306,1567,56.412,1429,51.444,468,16.848,13.15,11892.552,,294,781,375,17676,0,100
7:27:35,163209,1567,56.412,1429,51.444,487,17.532,14.124,11893.526,,294,781,388,17676,0,100
7:27:35,163108,1567,56.412,1429,51.444,505,18.18,15.134,11894.536,,294,791,388,17676,0,100
7:27:36,163004,1567,56.412,1429,51.444,524,18.864,16.182,11895.584,,294,791,430,17688,0,100
7:27:36,162896,1567,56.412,1429,51.444,540,19.44,17.262,11896.664,,294,781,472,17676,0,100
7:27:36,162784,1567,56.412,1429,51.444,561,20.196,18.384,11897.786,,294,781,472,17676,0,100
7:27:36,162669,1567,56.412,1429,51.444,578,20.808,19.54,11898.942,,294,781,486,17676,0,100
7:27:36,162549,1567,56.412,1429,51.444,597,21.492,20.734,11900.136,,294,781,486,17676,0,100
7:27:37,162427,1567,56.412,1429,51.444,615,22.14,21.964,11901.366,,294,771,527,17676,0,100
7:27:37,162297,1567,56.412,1429,51.444,633,22.788,23.23,11902.632,,294,771,555,17688,0,100
7:27:37,162167,1567,56.412,1429,51.444,653,23.508,24.536,11903.938,,294,761,555,17676,0,100
7:27:37,162033,1567,56.412,1429,51.444,671,24.156,25.878,11905.28,,294,766,569,17676,0,100
7:27:37,161896,1567,56.412,1429,51.444,689,24.804,27.256,11906.658,,294,766,597,17676,0,100
7:27:38,161754,1567,56.412,1429,51.444,708,25.488,28.672,11908.074,,294,776,638,17676,0,100
7:27:38,161610,1567,56.412,1429,51.444,725,26.1,30.122,11909.524,,294,751,638,17676,0,100
7:27:38,161461,1567,56.412,1429,51.444,745,26.82,31.612,11911.014,,294,751,652,17676,0,100
7:27:38,161309,1567,56.412,1429,51.444,763,27.468,33.138,11912.54,,294,761,652,17676,0,100
7:27:38,161153,1567,56.412,1429,51.444,783,28.188,34.704,11914.106,,294,747,680,17676,0,100
7:27:39,160993,1567,56.412,1429,51.444,800,28.8,36.304,11915.706,,294,761,708,17676,0,100
7:27:39,160826,1567,56.412,1429,51.444,819,29.484,37.942,11917.344,,294,761,736,17676,0,100
7:27:39,160658,1567,56.412,1429,51.444,839,30.204,39.62,11919.022,,294,761,736,17676,0,100
7:27:39,160487,1567,56.412,1429,51.444,856,30.816,41.332,11920.734,,294,761,763,17664,0,100
7:27:39,160313,1567,56.412,1429,51.444,876,31.536,43.084,11922.486,,294,766,791,17676,0,100
7:27:40,160134,1567,56.412,1429,51.444,894,32.184,44.872,11924.274,,294,751,833,17676,0,100
7:27:40,159952,1567,56.412,1429,51.444,913,32.868,46.698,11926.1,,294,751,833,17676,0,100
7:27:40,159767,1567,56.412,1429,51.444,930,33.48,48.558,11927.96,,294,747,833,17676,0,100
7:27:40,159577,1567,56.412,1429,51.444,950,34.2,50.458,11929.86,,294,747,833,17676,0,100
7:27:40,159384,1567,56.412,1429,51.444,968,34.848,52.394,11931.796,,294,761,875,17676,0,100
