时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
7:18:32,135416,1567,56.412,1429,51.444,0,0.0,0.0,6697.152,,264,849,0,5784,0,100
7:18:32,135415,1567,56.412,1429,51.444,2,0.072,0.004,6697.156,,264,874,0,6204,0,100
7:18:33,135414,1567,56.412,1429,51.444,7,0.252,0.018,6697.17,,264,874,0,6588,0,100
7:18:33,135413,1567,56.412,1429,51.444,7,0.252,0.032,6697.184,,264,874,0,6888,0,100
7:18:33,135411,1567,56.412,1429,51.444,10,0.36,0.052,6697.204,,264,859,0,7752,0,100
7:18:33,135408,1567,56.412,1429,51.444,13,0.468,0.078,6697.23,,264,859,0,8244,0,100
7:18:33,135404,1567,56.412,1429,51.444,20,0.72,0.118,6697.27,,264,854,0,8664,0,100
7:18:34,135400,1567,56.412,1429,51.444,24,0.864,0.166,6697.318,,264,844,0,9048,0,100
7:18:34,135394,1567,56.412,1429,51.444,29,1.044,0.224,6697.376,,264,844,0,9348,0,100
7:18:34,135387,1567,56.412,1429,51.444,37,1.332,0.298,6697.45,,264,839,0,9840,0,100
7:18:34,135377,1567,56.412,1429,51.444,45,1.62,0.388,6697.54,,264,834,0,10704,0,100
7:18:34,135367,1567,56.412,1429,51.444,52,1.872,0.492,6697.644,,264,834,13,11016,0,100
7:18:35,135355,1567,56.412,1429,51.444,61,2.196,0.614,6697.766,,264,834,13,11508,0,100
7:18:35,135340,1567,56.412,1429,51.444,72,2.592,0.758,6697.91,,264,834,27,11796,0,100
7:18:35,135324,1567,56.412,1429,51.444,82,2.952,0.922,6698.074,,264,834,27,12660,0,100
7:18:35,135305,1567,56.412,1429,51.444,94,3.384,1.11,6698.262,,264,825,27,12660,0,100
7:18:35,135284,1567,56.412,1429,51.444,105,3.78,1.32,6698.472,,264,834,55,13476,0,100
