时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
9:46:57,184188,1567,56.412,1429,51.444,0,0.0,0.0,47524.816,,226,830,0,5220,0,100
9:46:57,184188,1567,56.412,1429,51.444,1,0.036,0.002,47524.818,,226,898,0,5904,0,100
9:46:57,184187,1567,56.412,1429,51.444,5,0.18,0.012,47524.828,,226,898,0,6384,0,100
9:46:58,184186,1567,56.412,1429,51.444,7,0.252,0.026,47524.842,,226,888,0,6768,0,100
9:46:58,184184,1567,56.412,1429,51.444,10,0.36,0.046,47524.862,,226,883,0,7248,0,100
9:46:58,184181,1567,56.412,1429,51.444,15,0.54,0.076,47524.892,,226,883,0,8040,0,100
9:46:58,184177,1567,56.412,1429,51.444,18,0.648,0.112,47524.928,,226,883,0,8352,0,100
9:46:58,184173,1567,56.412,1429,51.444,22,0.792,0.156,47524.972,,226,888,0,8712,0,100
9:46:59,184167,1567,56.412,1429,51.444,28,1.008,0.212,47525.028,,226,883,0,9228,0,100
9:46:59,184160,1567,56.412,1429,51.444,33,1.188,0.278,47525.094,,226,883,0,9648,0,100
9:46:59,184152,1567,56.412,1429,51.444,41,1.476,0.36,47525.176,,226,888,0,10320,0,100
9:46:59,184142,1567,56.412,1429,51.444,51,1.836,0.462,47525.278,,226,888,0,10812,0,100
9:46:59,184130,1567,56.412,1429,51.444,58,2.088,0.578,47525.394,,226,888,0,11184,0,100
9:47:00,184117,1567,56.412,1429,51.444,67,2.412,0.712,47525.528,,226,888,27,11676,0,100
9:47:00,184102,1567,56.412,1429,51.444,77,2.772,0.866,47525.682,,226,883,27,12096,0,100
9:47:00,184084,1567,56.412,1429,51.444,89,3.204,1.044,47525.86,,226,883,41,12780,0,100
9:47:00,184064,1567,56.412,1429,51.444,100,3.6,1.244,47526.06,,226,883,41,13260,0,100
9:47:00,184041,1567,56.412,1429,51.444,112,4.032,1.468,47526.284,,226,883,69,13644,0,100
9:47:01,184016,1567,56.412,1429,51.444,126,4.536,1.72,47526.536,,226,883,69,14136,0,100
9:47:01,183988,1567,56.412,1429,51.444,141,5.076,2.002,47526.818,,226,883,69,14928,0,100
9:47:01,183957,1567,56.412,1429,51.444,154,5.544,2.31,47527.126,,226,874,69,15240,0,100
9:47:01,183923,1567,56.412,1429,51.444,171,6.156,2.652,47527.468,,226,874,97,15612,0,100
9:47:01,183885,1567,56.412,1429,51.444,188,6.768,3.028,47527.844,,226,878,111,16104,0,100
9:47:02,183845,1567,56.412,1429,51.444,203,7.308,3.434,47528.25,,226,874,138,16512,0,100
9:47:02,183800,1567,56.412,1429,51.444,222,7.992,3.878,47528.694,,226,874,138,17196,0,100
9:47:02,183752,1567,56.412,1429,51.444,240,8.64,4.358,47529.174,,226,864,152,17604,0,100
9:47:02,183701,1567,56.412,1429,51.444,259,9.324,4.876,47529.692,,226,864,152,17652,0,100
9:47:02,183645,1567,56.412,1429,51.444,278,10.008,5.432,47530.248,,226,864,180,17676,0,100
9:47:03,183586,1567,56.412,1429,51.444,297,10.692,6.026,47530.842,,226,864,208,17676,0,100
9:47:03,183523,1567,56.412,1429,51.444,315,11.34,6.656,47531.472,,226,859,208,17664,0,100
9:47:03,183455,1567,56.412,1429,51.444,333,11.988,7.322,47532.138,,226,859,236,17676,0,100
9:47:03,183385,1567,56.412,1429,51.444,353,12.708,8.028,47532.844,,226,859,236,17676,0,100
9:47:03,183311,1567,56.412,1429,51.444,370,13.32,8.768,47533.584,,226,859,263,17676,0,100
9:47:04,183233,1567,56.412,1429,51.444,389,14.004,9.546,47534.362,,226,854,319,17664,0,100
9:47:04,183152,1567,56.412,1429,51.444,407,14.652,10.36,47535.176,,226,844,319,17664,0,100
9:47:04,183067,1567,56.412,1429,51.444,426,15.336,11.212,47536.028,,226,844,333,17676,0,100
9:47:04,182979,1567,56.412,1429,51.444,444,15.984,12.1,47536.916,,226,844,361,17664,0,100
9:47:04,182885,1567,56.412,1429,51.444,462,16.632,13.024,47537.84,,226,834,361,17664,0,100
9:47:05,182789,1567,56.412,1429,51.444,480,17.28,13.984,47538.8,,226,834,402,17664,0,100
9:47:05,182689,1567,56.412,1429,51.444,498,17.928,14.98,47539.796,,226,834,402,17676,0,100
9:47:05,182584,1567,56.412,1429,51.444,517,18.612,16.014,47540.83,,226,830,416,17664,0,100
9:47:05,182477,1567,56.412,1429,51.444,536,19.296,17.086,47541.902,,226,825,458,17664,0,100
9:47:05,182367,1567,56.412,1429,51.444,552,19.872,18.19,47543.006,,226,825,486,17664,0,100
9:47:06,182252,1567,56.412,1429,51.444,573,20.628,19.336,47544.152,,226,825,486,17676,0,100
9:47:06,182134,1567,56.412,1429,51.444,590,21.24,20.516,47545.332,,226,820,486,17664,0,100
9:47:06,182013,1567,56.412,1429,51.444,609,21.924,21.734,47546.55,,226,820,527,17664,0,100
9:47:06,181888,1567,56.412,1429,51.444,626,22.536,22.986,47547.802,,226,815,527,17676,0,100
9:47:06,181759,1567,56.412,1429,51.444,645,23.22,24.276,47549.092,,226,815,569,17664,0,100
9:47:07,181627,1567,56.412,1429,51.444,663,23.868,25.602,47550.418,,226,815,583,17676,0,100
9:47:07,181491,1567,56.412,1429,51.444,682,24.552,26.966,47551.782,,226,805,583,17664,0,100
9:47:07,181348,1567,56.412,1429,51.444,700,25.2,28.366,47553.182,,226,805,611,17664,0,100
9:47:07,181204,1567,56.412,1429,51.444,720,25.92,29.806,47554.622,,226,810,638,17664,0,100
9:47:07,181057,1567,56.412,1429,51.444,737,26.532,31.28,47556.096,,226,805,680,17664,0,100
9:47:08,180906,1567,56.412,1429,51.444,756,27.216,32.792,47557.608,,226,805,680,17664,0,100
9:47:08,180752,1567,56.412,1429,51.444,774,27.864,34.34,47559.156,,226,795,694,17664,0,100
9:47:08,180594,1567,56.412,1429,51.444,793,28.548,35.926,47560.742,,226,791,694,17676,0,100
9:47:08,180432,1567,56.412,1429,51.444,812,29.232,37.55,47562.366,,226,791,722,17664,0,100
9:47:08,180266,1567,56.412,1429,51.444,830,29.88,39.21,47564.026,,226,791,750,17664,0,100
9:47:09,180097,1567,56.412,1429,51.444,850,30.6,40.91,47565.726,,226,795,750,17664,0,100
9:47:09,179924,1567,56.412,1429,51.444,867,31.212,42.644,47567.46,,226,795,763,17664,0,100
9:47:09,179743,1567,56.412,1429,51.444,885,31.86,44.414,47569.23,,226,786,805,17664,0,100
9:47:09,179562,1567,56.412,1429,51.444,905,32.58,46.224,47571.04,,226,766,833,17664,0,100
9:47:09,179378,1567,56.412,1429,51.444,924,33.264,48.072,47572.888,,226,766,833,17664,0,100
9:47:10,179190,1567,56.412,1429,51.444,941,33.876,49.954,47574.77,,226,766,875,17664,0,100
9:47:10,178998,1567,56.412,1429,51.444,961,34.596,51.876,47576.692,,226,766,875,17664,0,100
9:47:10,178803,1567,56.412,1429,51.444,979,35.244,53.834,47578.65,,226,771,916,17664,0,100
9:47:10,178604,1567,56.412,1429,51.444,997,35.892,55.828,47580.644,,226,766,916,17664,0,100
9:47:10,178401,1567,56.412,1429,51.444,1016,36.576,57.86,47582.676,,226,766,930,17676,0,100
9:47:11,178195,1567,56.412,1429,51.444,1033,37.188,59.926,47584.742,,226,766,930,17676,0,100
9:47:11,177985,1567,56.412,1429,51.444,1053,37.908,62.032,47586.848,,226,766,958,17664,0,100
9:47:11,177766,1567,56.412,1429,51.444,1070,38.52,64.172,47588.988,,226,766,986,17664,0,100
9:47:11,177549,1567,56.412,1429,51.444,1089,39.204,66.35,47591.166,,226,766,1027,17664,0,100
9:47:11,177328,1567,56.412,1429,51.444,1108,39.888,68.566,47593.382,,226,761,1027,17664,0,100
9:47:12,177104,1577,56.772,1439,51.804,1126,40.536,70.818,47595.634,,226,761,1027,17664,0,100
9:47:12,176875,1577,56.772,1439,51.804,1144,41.184,73.106,47597.922,,226,756,1027,17664,0,100
9:47:12,176644,1577,56.772,1439,51.804,1162,41.832,75.43,47600.246,,226,756,1055,17664,0,100
9:47:12,176408,1577,56.772,1439,51.804,1180,42.48,77.79,47602.606,,226,756,1097,17664,0,100
9:47:12,176169,1577,56.772,1439,51.804,1197,43.092,80.184,47605.0,,226,766,1125,17664,0,100
9:47:13,175927,1577,56.772,1439,51.804,1214,43.704,82.612,47607.428,,226,766,1125,17664,0,100
9:47:13,175682,1577,56.772,1439,51.804,1231,44.316,85.074,47609.89,,226,766,1152,17664,0,100
9:47:13,175427,1577,56.772,1439,51.804,1247,44.892,87.568,47612.384,,226,756,1166,17664,0,100
9:47:13,175174,1577,56.772,1439,51.804,1265,45.54,90.098,47614.914,,226,747,1166,17664,0,100
9:47:13,174919,1577,56.772,1439,51.804,1280,46.08,92.658,47617.474,,226,747,1208,17664,0,89
9:47:14,174660,1577,56.772,1439,51.804,1297,46.692,95.252,47620.068,,226,761,1222,17664,0,77
