时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
11:11:45,128043,1567,56.412,1429,51.444,0,0.0,0.0,76559.494,,244,839,0,5568,0,100
11:11:45,128042,1567,56.412,1429,51.444,2,0.072,0.004,76559.498,,244,839,0,5856,0,100
11:11:45,128041,1567,56.412,1429,51.444,7,0.252,0.018,76559.512,,244,834,0,6756,0,100
11:11:46,128039,1567,56.412,1429,51.444,8,0.288,0.034,76559.528,,244,834,0,7164,0,100
11:11:46,128037,1567,56.412,1429,51.444,11,0.396,0.056,76559.55,,244,834,0,7656,0,100
11:11:46,128034,1567,56.412,1429,51.444,16,0.576,0.088,76559.582,,244,825,0,7800,0,100
11:11:46,128030,1567,56.412,1429,51.444,19,0.684,0.126,76559.62,,244,825,0,8712,0,100
11:11:46,128025,1567,56.412,1429,51.444,25,0.9,0.176,76559.67,,244,825,0,9216,0,100
11:11:47,128019,1567,56.412,1429,51.444,31,1.116,0.238,76559.732,,244,815,0,9624,0,100
11:11:47,128012,1567,56.412,1429,51.444,38,1.368,0.314,76559.808,,244,815,0,9996,0,100
11:11:47,128002,1567,56.412,1429,51.444,46,1.656,0.406,76559.9,,244,815,13,10260,0,100
11:11:47,127992,1567,56.412,1429,51.444,54,1.944,0.514,76560.008,,244,810,13,11172,0,100
11:11:47,127979,1567,56.412,1429,51.444,64,2.304,0.642,76560.136,,244,810,27,11664,0,100
11:11:48,127964,1567,56.412,1429,51.444,74,2.664,0.79,76560.284,,244,805,27,12072,0,100
11:11:48,127948,1567,56.412,1429,51.444,83,2.988,0.956,76560.45,,244,805,27,12432,0,100
11:11:48,127929,1567,56.412,1429,51.444,95,3.42,1.146,76560.64,,244,805,41,12720,0,100
11:11:48,127907,1567,56.412,1429,51.444,108,3.888,1.362,76560.856,,244,786,41,13632,0,100
11:11:48,127883,1567,56.412,1429,51.444,120,4.32,1.602,76561.096,,244,786,55,14052,0,100
11:11:49,127856,1567,56.412,1429,51.444,135,4.86,1.872,76561.366,,244,791,83,14412,0,100
11:11:49,127826,1567,56.412,1429,51.444,149,5.364,2.17,76561.664,,244,791,83,14688,0,100
11:11:49,127793,1567,56.412,1429,51.444,165,5.94,2.5,76561.994,,244,781,83,15588,0,100
11:11:49,127757,1567,56.412,1429,51.444,181,6.516,2.862,76562.356,,244,781,97,16080,0,100
11:11:49,127718,1567,56.412,1429,51.444,199,7.164,3.26,76562.754,,244,776,97,16488,0,100
11:11:50,127674,1567,56.412,1429,51.444,216,7.776,3.692,76563.186,,244,771,125,16860,0,100
11:11:50,127628,1567,56.412,1429,51.444,234,8.424,4.16,76563.654,,244,771,138,17136,0,100
11:11:50,127577,1567,56.412,1429,51.444,253,9.108,4.666,76564.16,,244,771,180,17652,0,100
11:11:50,127522,1567,56.412,1429,51.444,273,9.828,5.212,76564.706,,244,776,180,17664,0,100
11:11:50,127463,1567,56.412,1429,51.444,292,10.512,5.796,76565.29,,244,776,208,17676,0,100
11:11:51,127401,1567,56.412,1429,51.444,310,11.16,6.416,76565.91,,244,751,236,17664,0,100
11:11:51,127336,1567,56.412,1429,51.444,328,11.808,7.072,76566.566,,244,766,236,17664,0,100
11:11:51,127266,1567,56.412,1429,51.444,348,12.528,7.768,76567.262,,244,766,263,17664,0,100
11:11:51,127193,1567,56.412,1429,51.444,366,13.176,8.5,76567.994,,244,766,263,17664,0,100
11:11:51,127117,1567,56.412,1429,51.444,385,13.86,9.27,76568.764,,244,766,305,17664,0,100
11:11:52,127036,1567,56.412,1429,51.444,404,14.544,10.078,76569.572,,244,756,305,17676,0,100
11:11:52,126952,1567,56.412,1429,51.444,422,15.192,10.922,76570.416,,244,756,305,17664,0,100
11:11:52,126864,1567,56.412,1429,51.444,440,15.84,11.802,76571.296,,244,747,347,17664,0,100
11:11:52,126771,1567,56.412,1429,51.444,458,16.488,12.718,76572.212,,244,747,347,17676,0,100
11:11:52,126670,1567,56.412,1429,51.444,477,17.172,13.672,76573.166,,244,761,375,17664,0,100
11:11:53,126572,1567,56.412,1429,51.444,495,17.82,14.662,76574.156,,244,761,402,17664,0,100
11:11:53,126469,1567,56.412,1429,51.444,514,18.504,15.69,76575.184,,244,761,402,17664,0,100
11:11:53,126363,1567,56.412,1429,51.444,533,19.188,16.756,76576.25,,244,742,430,17664,0,100
11:11:53,126253,1567,56.412,1429,51.444,551,19.836,17.858,76577.352,,244,742,472,17664,0,100
11:11:53,126139,1567,56.412,1429,51.444,569,20.484,18.996,76578.49,,244,761,500,17664,0,100
11:11:54,126022,1567,56.412,1429,51.444,588,21.168,20.172,76579.666,,244,737,513,17664,0,100
11:11:54,125901,1567,56.412,1429,51.444,606,21.816,21.384,76580.878,,244,737,513,17664,0,100
11:11:54,125777,1567,56.412,1429,51.444,623,22.428,22.63,76582.124,,244,737,541,17676,0,100
11:11:54,125645,1567,56.412,1429,51.444,643,23.148,23.916,76583.41,,244,742,583,17664,0,100
11:11:54,125513,1567,56.412,1429,51.444,661,23.796,25.238,76584.732,,244,742,583,17664,0,100
11:11:55,125378,1567,56.412,1429,51.444,680,24.48,26.598,76586.092,,244,761,597,17664,0,100
11:11:55,125238,1567,56.412,1429,51.444,698,25.128,27.994,76587.488,,244,761,625,17664,0,100
11:11:55,125095,1567,56.412,1429,51.444,718,25.848,29.43,76588.924,,244,761,625,17664,0,100
11:11:55,124948,1567,56.412,1429,51.444,737,26.532,30.904,76590.398,,244,751,666,17664,0,100
11:11:55,124797,1567,56.412,1429,51.444,756,27.216,32.416,76591.91,,244,751,680,17676,0,100
11:11:56,124643,1567,56.412,1429,51.444,772,27.792,33.96,76593.454,,244,751,680,17664,0,100
