时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
11:21:11,206721,1567,56.412,1429,51.444,0,0.0,0.0,82363.066,,260,781,0,4704,0,100
11:21:11,206721,1567,56.412,1429,51.444,1,0.036,0.002,82363.068,,260,781,0,5232,0,100
11:21:11,206722,1567,56.412,1429,51.444,3,0.108,0.008,82363.074,,260,776,0,6444,0,100
11:21:11,206721,1567,56.412,1429,51.444,5,0.18,0.018,82363.084,,260,776,0,6780,0,100
11:21:12,206719,1567,56.412,1429,51.444,8,0.288,0.034,82363.1,,260,771,0,7212,0,100
11:21:12,206717,1567,56.412,1429,51.444,10,0.36,0.054,82363.12,,260,771,0,7692,0,100
11:21:12,206714,1567,56.412,1429,51.444,14,0.504,0.082,82363.148,,260,766,0,8088,0,100
11:21:12,206711,1567,56.412,1429,51.444,19,0.684,0.12,82363.186,,260,776,0,8568,0,100
11:21:13,206706,1567,56.412,1429,51.444,25,0.9,0.17,82363.236,,260,766,0,9240,0,100
11:21:13,206700,1567,56.412,1429,51.444,30,1.08,0.23,82363.296,,260,766,0,9672,0,100
11:21:13,206692,1567,56.412,1429,51.444,38,1.368,0.306,82363.372,,260,761,0,10152,0,100
11:21:13,206683,1567,56.412,1429,51.444,44,1.584,0.394,82363.46,,260,766,0,10536,0,100
11:21:13,206672,1567,56.412,1429,51.444,54,1.944,0.502,82363.568,,260,766,0,11196,0,100
11:21:14,206660,1567,56.412,1429,51.444,62,2.232,0.626,82363.692,,260,756,27,11628,0,100
11:21:14,206646,1567,56.412,1429,51.444,73,2.628,0.772,82363.838,,260,756,27,12120,0,100
11:21:14,206629,1567,56.412,1429,51.444,83,2.988,0.938,82364.004,,260,756,27,12504,0,100
11:21:14,206610,1567,56.412,1429,51.444,95,3.42,1.128,82364.194,,260,771,55,12996,0,100
11:21:14,206589,1567,56.412,1429,51.444,107,3.852,1.342,82364.408,,260,771,55,13656,0,100
11:21:15,206565,1567,56.412,1429,51.444,119,4.284,1.58,82364.646,,260,771,55,14088,0,100
11:21:15,206538,1567,56.412,1429,51.444,134,4.824,1.848,82364.914,,260,781,55,14580,0,100
11:21:15,206508,1567,56.412,1429,51.444,148,5.328,2.144,82365.21,,260,781,83,14964,0,100
11:21:15,206475,1567,56.412,1429,51.444,165,5.94,2.474,82365.54,,260,791,97,15456,0,100
11:21:15,206439,1567,56.412,1429,51.444,180,6.48,2.834,82365.9,,260,786,97,16104,0,100
11:21:16,206400,1567,56.412,1429,51.444,197,7.092,3.228,82366.294,,260,786,125,16536,0,100
11:21:16,206357,1567,56.412,1429,51.444,214,7.704,3.656,82366.722,,260,781,125,17028,0,100
11:21:16,206311,1567,56.412,1429,51.444,234,8.424,4.124,82367.19,,260,781,152,17412,0,100
11:21:16,206260,1567,56.412,1429,51.444,252,9.072,4.628,82367.694,,260,781,166,17664,0,100
11:21:16,206206,1567,56.412,1429,51.444,272,9.792,5.172,82368.238,,260,776,166,17664,0,100
11:21:17,206148,1567,56.412,1429,51.444,289,10.404,5.75,82368.816,,260,776,194,17664,0,100
11:21:17,206085,1567,56.412,1429,51.444,308,11.088,6.366,82369.432,,260,766,208,17664,0,100
11:21:17,206019,1567,56.412,1429,51.444,329,11.844,7.024,82370.09,,260,776,263,17676,0,100
11:21:17,205950,1567,56.412,1429,51.444,346,12.456,7.716,82370.782,,260,776,263,17676,0,100
11:21:17,205878,1567,56.412,1429,51.444,364,13.104,8.444,82371.51,,260,776,291,17664,0,100
11:21:18,205801,1567,56.412,1429,51.444,385,13.86,9.214,82372.28,,260,771,291,17664,0,100
11:21:18,205721,1567,56.412,1429,51.444,403,14.508,10.02,82373.086,,260,771,319,17676,0,100
11:21:18,205637,1567,56.412,1429,51.444,420,15.12,10.86,82373.926,,260,771,333,17664,0,100
11:21:18,205549,1567,56.412,1429,51.444,439,15.804,11.738,82374.804,,260,761,333,17664,0,100
11:21:18,205458,1567,56.412,1429,51.444,458,16.488,12.654,82375.72,,260,761,361,17664,0,100
11:21:19,205365,1567,56.412,1429,51.444,475,17.1,13.604,82376.67,,260,766,402,17676,0,100
11:21:19,205264,1567,56.412,1429,51.444,494,17.784,14.592,82377.658,,260,761,402,17676,0,100
11:21:19,205161,1567,56.412,1429,51.444,514,18.504,15.62,82378.686,,260,766,444,17676,0,100
11:21:19,205055,1567,56.412,1429,51.444,531,19.116,16.682,82379.748,,260,766,444,17676,0,100
11:21:19,204945,1567,56.412,1429,51.444,551,19.836,17.784,82380.85,,260,761,486,17664,0,100
11:21:20,204832,1567,56.412,1429,51.444,569,20.484,18.922,82381.988,,260,761,486,17676,0,100
11:21:20,204715,1567,56.412,1429,51.444,587,21.132,20.096,82383.162,,260,756,500,17676,0,100
11:21:20,204594,1567,56.412,1429,51.444,606,21.816,21.308,82384.374,,260,761,513,17676,0,100
11:21:20,204470,1567,56.412,1429,51.444,623,22.428,22.554,82385.62,,260,761,513,17676,0,100
11:21:20,204341,1567,56.412,1429,51.444,643,23.148,23.84,82386.906,,260,761,555,17676,0,100
11:21:21,204210,1567,56.412,1429,51.444,660,23.76,25.16,82388.226,,260,756,555,17664,0,100
11:21:21,204071,1567,56.412,1429,51.444,680,24.48,26.52,82389.586,,260,766,597,17676,0,100
11:21:21,203931,1567,56.412,1429,51.444,698,25.128,27.916,82390.982,,260,766,611,17676,0,100
11:21:21,203788,1567,56.412,1429,51.444,717,25.812,29.35,82392.416,,260,742,611,17664,0,100
11:21:21,203642,1567,56.412,1429,51.444,735,26.46,30.82,82393.886,,260,742,638,17676,0,100
11:21:22,203491,1567,56.412,1429,51.444,754,27.144,32.328,82395.394,,260,751,666,17676,0,100
11:21:22,203337,1567,56.412,1429,51.444,774,27.864,33.876,82396.942,,260,747,694,17664,0,100
11:21:22,203179,1567,56.412,1429,51.444,791,28.476,35.458,82398.524,,260,747,694,17664,0,100
11:21:22,203017,1567,56.412,1429,51.444,810,29.16,37.078,82400.144,,260,751,694,17664,0,100
11:21:22,202852,1567,56.412,1429,51.444,829,29.844,38.736,82401.802,,260,747,736,17664,0,100
11:21:23,202683,1567,56.412,1429,51.444,847,30.492,40.43,82403.496,,260,747,763,17664,0,100
11:21:23,202506,1567,56.412,1429,51.444,866,31.176,42.162,82405.228,,260,747,777,17664,0,100
11:21:23,202329,1567,56.412,1419,51.084,884,31.824,43.93,82406.996,,260,747,777,17664,0,100
11:21:23,202149,1567,56.412,1419,51.084,903,32.508,45.736,82408.802,,260,747,805,17676,0,100
11:21:23,201965,1557,56.052,1419,51.084,921,33.156,47.578,82410.644,,260,747,805,17664,0,100
11:21:24,201778,1557,56.052,1419,51.084,940,33.84,49.458,82412.524,,260,742,847,17664,0,100
11:21:24,201587,1557,56.052,1419,51.084,957,34.452,51.372,82414.438,,260,742,875,17664,0,100
11:21:24,201392,1557,56.052,1419,51.084,976,35.136,53.324,82416.39,,260,737,902,17664,0,100
11:21:24,201194,1557,56.052,1419,51.084,995,35.82,55.314,82418.38,,260,737,902,17664,0,100
11:21:24,200992,1557,56.052,1419,51.084,1012,36.432,57.338,82420.404,,260,737,944,17664,0,100
11:21:25,200786,1557,56.052,1419,51.084,1032,37.152,59.402,82422.468,,260,737,944,17676,0,100
11:21:25,200571,1557,56.052,1419,51.084,1050,37.8,61.502,82424.568,,260,737,958,17676,0,100
11:21:25,200359,1557,56.052,1419,51.084,1067,38.412,63.636,82426.702,,260,737,972,17664,0,100
11:21:25,200142,1557,56.052,1419,51.084,1085,39.06,65.806,82428.872,,260,742,972,17664,0,100
11:21:25,199922,1557,56.052,1419,51.084,1104,39.744,68.014,82431.08,,260,742,1013,17664,0,100
11:21:26,199698,1567,56.412,1429,51.444,1122,40.392,70.258,82433.324,,260,732,1041,17676,0,100
11:21:26,199471,1567,56.412,1429,51.444,1140,41.04,72.538,82435.604,,260,737,1055,17676,0,100
11:21:26,199240,1567,56.412,1429,51.444,1156,41.616,74.85,82437.916,,260,737,1055,17664,0,100
11:21:26,199006,1567,56.412,1429,51.444,1173,42.228,77.196,82440.262,,260,737,1097,17664,0,100
11:21:26,198769,1567,56.412,1429,51.444,1189,42.804,79.574,82442.64,,260,742,1111,17664,0,100
11:21:27,198528,1567,56.412,1429,51.444,1207,43.452,81.988,82445.054,,260,737,1152,17664,0,100
11:21:27,198278,1567,56.412,1429,51.444,1222,43.992,84.432,82447.498,,260,737,1152,17676,0,100
11:21:27,198031,1567,56.412,1429,51.444,1238,44.568,86.908,82449.974,,260,737,1166,17664,0,100
11:21:27,197781,1567,56.412,1429,51.444,1253,45.108,89.414,82452.48,,260,737,1166,17664,0,100
11:21:27,197528,1567,56.412,1429,51.444,1269,45.684,91.952,82455.018,,260,737,1194,17664,0,93
11:21:28,197272,1567,56.412,1429,51.444,1284,46.224,94.52,82457.586,,260,732,1208,17664,0,81
11:21:28,197013,1567,56.412,1429,51.444,1298,46.728,97.116,82460.182,,260,737,1236,17664,0,71
11:21:28,196751,1567,56.412,1429,51.444,1314,47.304,99.744,82462.81,,260,737,1236,17664,0,58
11:21:28,196486,1567,56.412,1429,51.444,1328,47.808,102.4,82465.466,,260,737,1263,17664,0,47
11:21:28,196218,1567,56.412,1429,51.444,1342,48.312,105.084,82468.15,,260,732,1291,17664,0,37
11:21:29,195948,1567,56.412,1429,51.444,1355,48.78,107.794,82470.86,,260,732,1291,16944,0,28
11:21:29,195668,1567,56.412,1429,51.444,1368,49.248,110.53,82473.596,,260,732,1305,15132,0,19
11:21:29,195393,1567,56.412,1429,51.444,1380,49.68,113.29,82476.356,,260,742,1305,13572,0,0
11:21:29,195116,1588,57.168,1450,52.2,1388,49.968,116.066,82479.132,,260,747,1333,11688,0,0
11:21:29,194838,1588,57.168,1450,52.2,1394,50.184,118.854,82481.92,,260,747,1347,10560,0,0
11:21:30,194559,1588,57.168,1450,52.2,1399,50.364,121.652,82484.718,,260,766,1361,8076,0,0
11:21:30,194279,1588,57.168,1450,52.2,1399,50.364,124.45,82487.516,,260,766,1361,3876,0,0
11:21:30,194001,1588,57.168,1450,52.2,1398,50.328,127.246,82490.312,,260,766,1388,2772,0,0
11:21:30,193722,1588,57.168,1450,52.2,1397,50.292,130.04,82493.106,,260,791,1402,2472,0,0
11:21:30,193443,2004,72.144,1866,67.176,1398,50.328,132.836,82495.902,,260,791,1402,2472,0,100
11:21:31,193165,2004,72.144,1866,67.176,1396,50.256,135.628,82498.694,,260,791,1402,2448,0,100
11:21:31,192880,2004,72.144,1866,67.176,1394,50.184,138.416,82501.482,,260,791,1402,2460,0,100
11:21:31,192602,2004,72.144,1866,67.176,1393,50.148,141.202,82504.268,,260,791,1402,2448,-1,100
11:21:31,192324,2004,72.144,1866,67.176,1392,50.112,143.986,82507.052,,260,791,1402,3552,-1,100
11:21:31,192047,2004,72.144,1866,67.176,1390,50.04,146.766,82509.832,,260,795,1402,4716,-1,100
11:21:32,191769,2004,72.144,1866,67.176,1392,50.112,149.55,82512.616,,260,795,1402,5244,-1,100
11:21:32,191491,2004,72.144,1866,67.176,1393,50.148,152.336,82515.402,,260,786,1388,5640,-1,100
11:21:32,191213,2004,72.144,1866,67.176,1393,50.148,155.122,82518.188,,260,776,1388,6132,-1,100
11:21:32,190935,2004,72.144,1866,67.176,1395,50.22,157.912,82520.978,,260,781,1388,6780,-1,100
11:21:32,190656,2004,72.144,1866,67.176,1399,50.364,160.71,82523.776,,260,781,1388,7200,-1,100
11:21:33,190376,2004,72.144,1866,67.176,1401,50.436,163.512,82526.578,,260,776,1388,7704,-1,100
11:21:33,190089,2004,72.144,1866,67.176,1406,50.616,166.324,82529.39,,260,776,1388,8100,-1,100
11:21:33,189808,2004,72.144,1866,67.176,1409,50.724,169.142,82532.208,,260,756,1388,8412,-1,100
11:21:33,189526,2004,72.144,1866,67.176,1413,50.868,171.968,82535.034,,260,756,1402,9240,-1,100
11:21:33,189242,2004,72.144,1866,67.176,1421,51.156,174.81,82537.876,,260,751,1402,9660,-1,100
11:21:34,188958,2004,72.144,1866,67.176,1425,51.3,177.66,82540.726,,260,751,1402,10164,-2,100
11:21:34,188672,2004,72.144,1866,67.176,1431,51.516,180.522,82543.588,,260,747,1416,10548,-2,100
11:21:34,188386,2004,72.144,1866,67.176,1438,51.768,183.398,82546.464,,260,742,1416,11040,-2,100
11:21:34,188097,2004,72.144,1866,67.176,1446,52.056,186.29,82549.356,,260,742,1416,11628,-2,100
11:21:34,187807,2004,72.144,1866,67.176,1455,52.38,189.2,82552.266,,260,742,1416,12120,-2,100
11:21:35,187515,2004,72.144,1866,67.176,1462,52.632,192.124,82555.19,,260,742,1430,12504,-2,100
11:21:35,187215,2004,72.144,1866,67.176,1470,52.92,195.064,82558.13,,260,732,1444,13008,-2,100
11:21:35,186919,2004,72.144,1866,67.176,1480,53.28,198.024,82561.09,,260,732,1444,13668,-2,100
11:21:35,186622,2004,72.144,1866,67.176,1489,53.604,201.002,82564.068,,260,727,1444,14088,-2,100
11:21:35,186323,2004,72.144,1866,67.176,1500,54.0,204.002,82567.068,,260,727,1458,14580,-2,100
11:21:36,186022,2004,72.144,1866,67.176,1510,54.36,207.022,82570.088,,260,727,1458,14976,-2,100
11:21:36,185718,2004,72.144,1866,67.176,1520,54.72,210.062,82573.128,,260,742,1472,15300,-2,100
11:21:36,185413,2004,72.144,1866,67.176,1532,55.152,213.126,82576.192,,260,742,1486,16116,-3,100
11:21:36,185105,2004,72.144,1866,67.176,1543,55.548,216.212,82579.278,,260,742,1486,16548,-3,100
11:21:36,184795,2004,72.144,1866,67.176,1555,55.98,219.322,82582.388,,260,742,1500,17028,-3,100
11:21:37,184482,2004,72.144,1866,67.176,1566,56.376,222.454,82585.52,,260,742,1527,17424,-3,100
11:21:37,184159,2004,72.144,1866,67.176,1579,56.844,225.612,82588.678,,260,737,1527,17616,-3,100
11:21:37,183842,2004,72.144,1866,67.176,1591,57.276,228.794,82591.86,,260,737,1541,17652,-3,100
