时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
9:49:59,202107,1567,56.412,1429,51.444,0,0.0,0.0,49795.678,,240,795,0,5976,0,100
9:49:59,202106,1567,56.412,1429,51.444,4,0.144,0.008,49795.686,,240,805,0,6456,0,100
9:49:59,202105,1567,56.412,1429,51.444,7,0.252,0.022,49795.7,,240,805,0,6780,0,100
9:49:59,202103,1567,56.412,1429,51.444,8,0.288,0.038,49795.716,,240,800,0,7272,0,100
9:50:00,202101,1567,56.412,1429,51.444,12,0.432,0.062,49795.74,,240,791,0,7704,0,100
9:50:00,202098,1567,56.412,1429,51.444,16,0.576,0.094,49795.772,,240,791,0,8424,0,100
9:50:00,202094,1567,56.412,1429,51.444,21,0.756,0.136,49795.814,,240,791,0,8916,0,100
9:50:00,202088,1567,56.412,1429,51.444,27,0.972,0.19,49795.868,,240,791,0,9240,0,100
9:50:00,202082,1567,56.412,1429,51.444,33,1.188,0.256,49795.934,,240,805,0,9672,0,100
9:50:01,202074,1567,56.412,1429,51.444,40,1.44,0.336,49796.014,,240,805,0,10164,0,100
9:50:01,202064,1567,56.412,1429,51.444,47,1.692,0.43,49796.108,,240,805,13,10872,0,100
9:50:01,202053,1567,56.412,1429,51.444,56,2.016,0.542,49796.22,,240,810,13,11196,0,100
9:50:01,202040,1567,56.412,1429,51.444,65,2.34,0.672,49796.35,,240,810,27,11688,0,100
9:50:01,202025,1567,56.412,1429,51.444,75,2.7,0.822,49796.5,,240,878,27,12120,0,100
9:50:02,202008,1567,56.412,1429,51.444,86,3.096,0.994,49796.672,,240,878,41,12840,0,100
9:50:02,201988,1567,56.412,1429,51.444,98,3.528,1.19,49796.868,,240,874,41,13332,0,100
9:50:02,201966,1567,56.412,1429,51.444,110,3.96,1.41,49797.088,,240,874,55,13668,0,100
9:50:02,201942,1567,56.412,1429,51.444,123,4.428,1.656,49797.334,,240,869,55,14148,0,100
9:50:02,201914,1567,56.412,1429,51.444,137,4.932,1.93,49797.608,,240,864,83,14592,0,100
9:50:03,201884,1567,56.412,1429,51.444,153,5.508,2.236,49797.914,,240,864,83,15300,0,100
9:50:03,201850,1567,56.412,1429,51.444,168,6.048,2.572,49798.25,,240,864,83,15792,0,100
9:50:03,201813,1567,56.412,1429,51.444,185,6.66,2.942,49798.62,,240,864,97,16104,0,100
9:50:03,201772,1567,56.412,1429,51.444,201,7.236,3.344,49799.022,,240,854,97,16536,0,100
9:50:03,201729,1567,56.412,1429,51.444,218,7.848,3.78,49799.458,,240,844,125,17028,0,100
9:50:04,201681,1567,56.412,1429,51.444,239,8.604,4.258,49799.936,,240,834,166,17616,0,100
9:50:04,201630,1567,56.412,1429,51.444,257,9.252,4.772,49800.45,,240,834,166,17664,0,100
9:50:04,201575,1567,56.412,1429,51.444,276,9.936,5.324,49801.002,,240,834,180,17664,0,100
9:50:04,201517,1567,56.412,1429,51.444,292,10.512,5.908,49801.586,,240,859,208,17676,0,100
9:50:04,201454,1567,56.412,1429,51.444,311,11.196,6.53,49802.208,,240,859,208,17664,0,100
9:50:05,201388,1567,56.412,1429,51.444,332,11.952,7.194,49802.872,,240,874,236,17676,0,100
9:50:05,201319,1567,56.412,1429,51.444,349,12.564,7.892,49803.57,,240,874,263,17676,0,100
9:50:05,201245,1567,56.412,1429,51.444,367,13.212,8.626,49804.304,,240,874,263,17664,0,100
9:50:05,201167,1567,56.412,1429,51.444,385,13.86,9.396,49805.074,,240,864,291,17664,0,100
9:50:05,201086,1567,56.412,1429,51.444,404,14.544,10.204,49805.882,,240,864,319,17664,0,100
9:50:06,201002,1567,56.412,1429,51.444,422,15.192,11.048,49806.726,,240,864,319,17664,0,100
9:50:06,200914,1567,56.412,1429,51.444,439,15.804,11.926,49807.604,,240,859,347,17664,0,100
9:50:06,200823,1567,56.412,1429,51.444,458,16.488,12.842,49808.52,,240,849,375,17676,0,100
9:50:06,200727,1567,56.412,1429,51.444,478,17.208,13.798,49809.476,,240,859,375,17676,0,100
9:50:06,200629,1567,56.412,1429,51.444,494,17.784,14.786,49810.464,,240,864,416,17664,0,100
9:50:07,200526,1567,56.412,1429,51.444,515,18.54,15.816,49811.494,,240,864,430,17676,0,100
9:50:07,200420,1567,56.412,1429,51.444,530,19.08,16.876,49812.554,,240,883,430,17676,0,100
9:50:07,200311,1567,56.412,1429,51.444,551,19.836,17.978,49813.656,,240,883,458,17676,0,100
9:50:07,200194,1567,56.412,1429,51.444,567,20.412,19.112,49814.79,,240,878,500,17664,0,100
9:50:07,200078,1567,56.412,1429,51.444,586,21.096,20.284,49815.962,,240,878,500,17664,0,100
9:50:08,199957,1567,56.412,1429,51.444,605,21.78,21.494,49817.172,,240,878,500,17664,0,100
9:50:08,199833,1567,56.412,1429,51.444,622,22.392,22.738,49818.416,,240,878,500,17676,0,100
9:50:08,199705,1567,56.412,1429,51.444,642,23.112,24.022,49819.7,,240,874,555,17676,0,100
9:50:08,199574,1567,56.412,1429,51.444,658,23.688,25.338,49821.016,,240,878,583,17664,0,100
9:50:08,199438,1567,56.412,1429,51.444,678,24.408,26.694,49822.372,,240,878,597,17664,0,100
9:50:09,199300,1567,56.412,1429,51.444,694,24.984,28.082,49823.76,,240,874,597,17664,0,100
9:50:09,199157,1567,56.412,1429,51.444,715,25.74,29.512,49825.19,,240,874,638,17664,0,100
9:50:09,199011,1567,56.412,1429,51.444,732,26.352,30.976,49826.654,,240,878,666,17664,0,100
9:50:09,198858,1567,56.412,1429,51.444,749,26.964,32.474,49828.152,,240,859,666,17676,0,100
9:50:09,198704,1567,56.412,1429,51.444,770,27.72,34.014,49829.692,,240,859,694,17664,0,100
