时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
9:44:04,175666,1568,56.448,1430,51.48,0,0.0,0.0,45435.264,,221,805,0,5520,2,100
9:44:04,175666,1568,56.448,1430,51.48,1,0.036,0.002,45435.266,,221,805,0,6012,2,100
9:44:04,175665,1568,56.448,1430,51.48,3,0.108,0.008,45435.272,,221,810,0,6300,2,100
9:44:04,175664,1568,56.448,1430,51.48,7,0.252,0.022,45435.286,,221,810,0,6732,2,100
9:44:04,175663,1568,56.448,1430,51.48,8,0.288,0.038,45435.302,,221,815,0,7140,2,100
9:44:05,175660,1568,56.448,1430,51.48,11,0.396,0.06,45435.324,,221,815,0,7968,2,100
9:44:05,175657,1568,56.448,1430,51.48,14,0.504,0.088,45435.352,,221,810,0,8448,2,100
9:44:05,175653,1568,56.448,1430,51.48,20,0.72,0.128,45435.392,,221,810,0,8748,2,100
9:44:05,175649,1568,56.448,1430,51.48,25,0.9,0.178,45435.442,,221,810,0,9192,2,100
9:44:05,175642,1568,56.448,1430,51.48,31,1.116,0.24,45435.504,,221,805,0,9600,2,100
9:44:06,175635,1568,56.448,1430,51.48,38,1.368,0.316,45435.58,,221,805,0,10428,2,100
9:44:06,175626,1568,56.448,1430,51.48,45,1.62,0.406,45435.67,,221,810,13,10920,2,100
9:44:06,175615,1568,56.448,1430,51.48,53,1.908,0.512,45435.776,,221,810,13,11208,2,100
9:44:06,175603,1568,56.448,1430,51.48,62,2.232,0.636,45435.9,,221,805,13,11700,2,100
9:44:06,175589,1568,56.448,1430,51.48,72,2.592,0.78,45436.044,,221,810,27,12048,2,100
9:44:07,175572,1568,56.448,1430,51.48,83,2.988,0.946,45436.21,,221,810,27,12876,2,100
9:44:07,175553,1568,56.448,1430,51.48,94,3.384,1.134,45436.398,,221,810,41,13164,2,100
9:44:07,175532,1568,56.448,1430,51.48,106,3.816,1.346,45436.61,,221,795,55,13668,2,100
9:44:07,175508,1568,56.448,1430,51.48,120,4.32,1.586,45436.85,,221,795,69,14100,2,100
9:44:07,175481,1568,56.448,1430,51.48,134,4.824,1.854,45437.118,,221,800,69,14856,2,100
9:44:08,175452,1568,56.448,1430,51.48,147,5.292,2.148,45437.412,,221,800,83,15348,2,100
9:44:08,175419,1568,56.448,1430,51.48,162,5.832,2.472,45437.736,,221,800,83,15636,2,100
9:44:08,175384,1568,56.448,1430,51.48,179,6.444,2.83,45438.094,,221,800,97,16128,2,100
9:44:08,175345,1568,56.448,1430,51.48,194,6.984,3.218,45438.482,,221,800,125,16464,2,100
9:44:08,175302,1568,56.448,1430,51.48,213,7.668,3.644,45438.908,,221,800,152,17304,2,100
9:44:09,175256,1568,56.448,1430,51.48,232,8.352,4.108,45439.372,,221,800,152,17616,2,100
9:44:09,175205,1568,56.448,1430,51.48,249,8.964,4.606,45439.87,,221,791,166,17652,2,100
9:44:09,175152,1568,56.448,1430,51.48,268,9.648,5.142,45440.406,,221,795,166,17664,2,100
9:44:09,175095,1568,56.448,1430,51.48,286,10.296,5.714,45440.978,,221,791,208,17664,2,100
9:44:09,175034,1568,56.448,1430,51.48,305,10.98,6.324,45441.588,,221,791,208,17664,2,100
9:44:10,174969,1568,56.448,1430,51.48,324,11.664,6.972,45442.236,,221,786,236,17664,2,100
9:44:10,174901,1568,56.448,1430,51.48,341,12.276,7.654,45442.918,,221,795,236,17676,2,100
9:44:10,174830,1568,56.448,1430,51.48,357,12.852,8.368,45443.632,,221,786,263,17664,2,100
9:44:10,174754,1568,56.448,1430,51.48,377,13.572,9.122,45444.386,,221,786,291,17664,2,100
9:44:10,174675,1568,56.448,1430,51.48,396,14.256,9.914,45445.178,,221,791,333,17664,2,100
9:44:11,174593,1568,56.448,1430,51.48,413,14.868,10.74,45446.004,,221,791,333,17664,2,100
9:44:11,174505,1568,56.448,1430,51.48,431,15.516,11.602,45446.866,,221,791,347,17664,2,100
9:44:11,174415,1568,56.448,1430,51.48,450,16.2,12.502,45447.766,,221,791,361,17664,2,100
