时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
7:12:22,184183,1567,56.412,1429,51.444,0,0.0,0.0,2089.628,,234,888,0,7212,0,100
7:12:23,184183,1567,56.412,1429,51.444,1,0.036,0.002,2089.63,,234,888,0,7704,0,100
7:12:23,184182,1567,56.412,1429,51.444,3,0.108,0.008,2089.636,,234,888,0,7920,0,100
7:12:23,184181,1567,56.412,1429,51.444,9,0.324,0.026,2089.654,,234,883,0,8412,0,100
7:12:23,184178,1567,56.412,1429,51.444,12,0.432,0.05,2089.678,,234,883,0,9180,0,100
7:12:23,184175,1567,56.412,1429,51.444,17,0.612,0.084,2089.712,,234,883,0,9672,0,100
7:12:24,184170,1567,56.412,1429,51.444,25,0.9,0.134,2089.762,,234,878,0,10068,0,100
7:12:24,184163,1567,56.412,1429,51.444,32,1.152,0.198,2089.826,,234,878,0,10392,0,100
7:12:24,184155,1567,56.412,1429,51.444,40,1.44,0.278,2089.906,,234,878,0,10716,0,100
7:12:24,184146,1567,56.412,1429,51.444,49,1.764,0.376,2090.004,,234,878,0,11628,0,100
7:12:24,184134,1567,56.412,1429,51.444,57,2.052,0.49,2090.118,,234,878,0,12120,0,100
7:12:25,184121,1567,56.412,1429,51.444,68,2.448,0.626,2090.254,,234,839,13,12348,0,100
7:12:25,184105,1567,56.412,1429,51.444,80,2.88,0.786,2090.414,,234,834,27,12852,0,100
7:12:25,184086,1567,56.412,1429,51.444,91,3.276,0.968,2090.596,,234,834,27,13668,0,100
7:12:25,184066,1567,56.412,1429,51.444,105,3.78,1.178,2090.806,,234,825,41,14100,0,100
7:12:25,184042,1567,56.412,1429,51.444,118,4.248,1.414,2091.042,,234,825,55,14484,0,100
7:12:26,184016,1567,56.412,1429,51.444,132,4.752,1.678,2091.306,,234,815,55,14808,0,100
7:12:26,183986,1567,56.412,1429,51.444,147,5.292,1.972,2091.6,,234,810,83,15288,0,100
7:12:26,183954,1567,56.412,1429,51.444,162,5.832,2.296,2091.924,,234,810,83,16056,0,100
7:12:26,183918,1567,56.412,1429,51.444,180,6.48,2.656,2092.284,,234,810,83,16548,0,100
7:12:26,183878,1567,56.412,1429,51.444,197,7.092,3.05,2092.678,,234,795,125,17028,0,100
7:12:27,183835,1567,56.412,1429,51.444,216,7.776,3.482,2093.11,,234,805,138,17256,0,100
7:12:27,183788,1567,56.412,1429,51.444,235,8.46,3.952,2093.58,,234,805,152,17592,0,100
7:12:27,183738,1567,56.412,1429,51.444,252,9.072,4.456,2094.084,,234,795,152,17676,0,100
7:12:27,183684,1567,56.412,1429,51.444,270,9.72,4.996,2094.624,,234,795,180,17676,0,100
7:12:27,183626,1567,56.412,1429,51.444,291,10.476,5.578,2095.206,,234,795,180,17676,0,100
7:12:28,183565,1567,56.412,1429,51.444,309,11.124,6.196,2095.824,,234,800,208,17676,0,100
7:12:28,183497,1567,56.412,1429,51.444,328,11.808,6.852,2096.48,,234,786,236,17676,0,100
7:12:28,183429,1567,56.412,1429,51.444,345,12.42,7.542,2097.17,,234,786,263,17676,0,100
7:12:28,183356,1567,56.412,1429,51.444,365,13.14,8.272,2097.9,,234,781,263,17676,0,100
7:12:28,183279,1567,56.412,1429,51.444,384,13.824,9.04,2098.668,,234,786,291,17676,0,100
7:12:29,183199,1567,56.412,1429,51.444,402,14.472,9.844,2099.472,,234,786,319,17676,0,100
7:12:29,183115,1567,56.412,1429,51.444,419,15.084,10.682,2100.31,,234,791,319,17676,0,100
7:12:29,183028,1567,56.412,1429,51.444,439,15.804,11.56,2101.188,,234,786,347,17676,0,100
7:12:29,182937,1567,56.412,1429,51.444,456,16.416,12.472,2102.1,,234,786,361,17676,0,100
7:12:29,182838,1567,56.412,1429,51.444,475,17.1,13.422,2103.05,,234,776,388,17676,0,100
7:12:30,182740,1567,56.412,1429,51.444,495,17.82,14.412,2104.04,,234,786,388,17676,0,100
7:12:30,182635,1567,56.412,1429,51.444,511,18.396,15.434,2105.062,,234,771,430,17676,0,100
7:12:30,182529,1567,56.412,1429,51.444,530,19.08,16.494,2106.122,,234,771,430,17676,0,100
7:12:30,182420,1567,56.412,1429,51.444,549,19.764,17.592,2107.22,,234,781,458,17676,0,100
7:12:30,182306,1567,56.412,1429,51.444,568,20.448,18.728,2108.356,,234,781,486,17676,0,100
7:12:31,182189,1567,56.412,1429,51.444,587,21.132,19.902,2109.53,,234,781,500,17676,0,100
7:12:31,182069,1567,56.412,1429,51.444,603,21.708,21.108,2110.736,,234,781,500,17676,0,100
7:12:31,181945,1567,56.412,1429,51.444,622,22.392,22.352,2111.98,,234,781,541,17676,0,100
7:12:31,181817,1567,56.412,1429,51.444,640,23.04,23.632,2113.26,,234,776,569,17676,0,100
7:12:31,181686,1567,56.412,1429,51.444,660,23.76,24.952,2114.58,,234,786,569,17676,0,100
7:12:32,181551,1567,56.412,1429,51.444,676,24.336,26.304,2115.932,,234,761,569,17676,0,100
7:12:32,181408,1567,56.412,1429,51.444,697,25.092,27.698,2117.326,,234,761,611,17676,0,100
7:12:32,181266,1567,56.412,1429,51.444,715,25.74,29.128,2118.756,,234,776,611,17676,0,100
7:12:32,181119,1567,56.412,1429,51.444,734,26.424,30.596,2120.224,,234,776,652,17676,0,100
7:12:32,180969,1567,56.412,1429,51.444,752,27.072,32.1,2121.728,,234,776,666,17676,0,100
7:12:33,180816,1567,56.412,1429,51.444,770,27.72,33.64,2123.268,,234,771,666,17676,0,100
7:12:33,180658,1567,56.412,1429,51.444,791,28.476,35.222,2124.85,,234,771,708,17676,0,100
7:12:33,180497,1567,56.412,1429,51.444,808,29.088,36.838,2126.466,,234,771,708,17676,0,100
7:12:33,180332,1567,56.412,1429,51.444,827,29.772,38.492,2128.12,,234,756,736,17676,0,100
7:12:33,180163,1567,56.412,1429,51.444,845,30.42,40.182,2129.81,,234,766,763,17664,0,100
7:12:34,179991,1567,56.412,1429,51.444,863,31.068,41.908,2131.536,,234,766,777,17676,0,100
7:12:34,179810,1567,56.412,1429,51.444,884,31.824,43.676,2133.304,,234,761,777,17676,0,100
7:12:34,179631,1567,56.412,1429,51.444,901,32.436,45.478,2135.106,,234,761,819,17676,0,100
7:12:34,179447,1567,56.412,1429,51.444,920,33.12,47.318,2136.946,,234,756,833,17676,0,100
7:12:34,179260,1567,56.412,1429,51.444,939,33.804,49.196,2138.824,,234,761,833,17676,0,100
7:12:35,179069,1567,56.412,1429,51.444,957,34.452,51.11,2140.738,,234,761,861,17676,0,100
7:12:35,178874,1567,56.412,1429,51.444,975,35.1,53.06,2142.688,,234,756,888,17664,0,100
7:12:35,178676,1567,56.412,1429,51.444,994,35.784,55.048,2144.676,,234,761,888,17676,0,100
7:12:35,178474,1567,56.412,1429,51.444,1013,36.468,57.074,2146.702,,234,761,930,17676,0,100
7:12:35,178268,1567,56.412,1429,51.444,1033,37.188,59.14,2148.768,,234,766,944,17676,0,100
7:12:36,178058,1567,56.412,1429,51.444,1050,37.8,61.24,2150.868,,234,766,944,17676,0,100
7:12:36,177840,1567,56.412,1429,51.444,1068,38.448,63.376,2153.004,,234,766,1000,17664,0,100
7:12:36,177623,1567,56.412,1429,51.444,1086,39.096,65.548,2155.176,,234,766,1000,17676,0,100
7:12:36,177403,1567,56.412,1429,51.444,1104,39.744,67.756,2157.384,,234,761,1027,17676,0,100
7:12:36,177179,1577,56.772,1439,51.804,1124,40.464,70.004,2159.632,,234,761,1041,17676,0,100
7:12:37,176950,1577,56.772,1439,51.804,1144,41.184,72.292,2161.92,,234,766,1041,17664,0,100
7:12:37,176719,1577,56.772,1439,51.804,1161,41.796,74.614,2164.242,,234,761,1069,17676,0,100
7:12:37,176484,1577,56.772,1439,51.804,1178,42.408,76.97,2166.598,,234,761,1069,17676,0,100
7:12:37,176246,1577,56.772,1439,51.804,1195,43.02,79.36,2168.988,,234,751,1097,17664,0,100
7:12:37,176004,1577,56.772,1439,51.804,1213,43.668,81.786,2171.414,,234,761,1125,17676,0,100
7:12:38,175758,1577,56.772,1439,51.804,1230,44.28,84.246,2173.874,,234,766,1166,17676,0,100
7:12:38,175503,1577,56.772,1439,51.804,1246,44.856,86.738,2176.366,,234,766,1166,17676,0,100
7:12:38,175251,1577,56.772,1439,51.804,1264,45.504,89.266,2178.894,,234,766,1180,17676,0,100
7:12:38,174996,1577,56.772,1439,51.804,1280,46.08,91.826,2181.454,,234,761,1194,17676,0,89
7:12:38,174737,1577,56.772,1439,51.804,1296,46.656,94.418,2184.046,,234,761,1194,17664,0,77
7:12:39,174475,1577,56.772,1439,51.804,1313,47.268,97.044,2186.672,,234,761,1236,17676,0,64
7:12:39,174211,1577,56.772,1439,51.804,1327,47.772,99.698,2189.326,,234,766,1236,17676,0,54
7:12:39,173943,1577,56.772,1439,51.804,1342,48.312,102.382,2192.01,,234,766,1263,17676,0,44
7:12:39,173672,1577,56.772,1439,51.804,1359,48.924,105.1,2194.728,,234,771,1291,17664,0,29
7:12:39,173398,1577,56.772,1439,51.804,1372,49.392,107.844,2197.472,,234,776,1305,16080,0,19
7:12:40,173122,1577,56.772,1439,51.804,1385,49.86,110.614,2200.242,,234,776,1305,14352,0,0
7:12:40,172836,1598,57.528,1460,52.56,1396,50.256,113.406,2203.034,,234,771,1333,12984,0,0
7:12:40,172556,1598,57.528,1460,52.56,1403,50.508,116.212,2205.84,,234,766,1347,11520,0,0
7:12:40,172275,1598,57.528,1460,52.56,1409,50.724,119.03,2208.658,,234,766,1375,9936,0,0
7:12:40,171994,1598,57.528,1460,52.56,1411,50.796,121.852,2211.48,,234,791,1375,3876,0,0
7:12:41,171713,1598,57.528,1460,52.56,1409,50.724,124.67,2214.298,,234,825,1388,2640,0,0
7:12:41,171432,1598,57.528,1460,52.56,1408,50.688,127.486,2217.114,,234,825,1402,2496,0,0
7:12:41,171151,1598,57.528,1460,52.56,1408,50.688,130.302,2219.93,,234,874,1402,2460,0,0
7:12:41,170870,2222,79.992,2084,75.024,1407,50.652,133.116,2222.744,,234,874,1416,2448,0,100
7:12:41,170590,2222,79.992,2084,75.024,1407,50.652,135.93,2225.558,,234,874,1416,2460,0,100
7:12:42,170309,2222,79.992,2084,75.024,1405,50.58,138.74,2228.368,,234,864,1416,2448,0,100
7:12:42,170022,2222,79.992,2084,75.024,1403,50.508,141.546,2231.174,,234,864,1402,2460,0,100
7:12:42,169742,2222,79.992,2084,75.024,1403,50.508,144.352,2233.98,,234,854,1402,3012,0,100
7:12:42,169463,2222,79.992,2084,75.024,1402,50.472,147.156,2236.784,,234,854,1402,4716,0,100
7:12:42,169183,2222,79.992,2084,75.024,1403,50.508,149.962,2239.59,,234,849,1402,5244,0,100
7:12:43,168903,2222,79.992,2084,75.024,1403,50.508,152.768,2242.396,,234,849,1402,5652,0,100
7:12:43,168623,2222,79.992,2084,75.024,1404,50.544,155.576,2245.204,,234,849,1402,5976,0,100
7:12:43,168343,2222,79.992,2084,75.024,1405,50.58,158.386,2248.014,,234,839,1402,6288,0,100
7:12:43,168061,2222,79.992,2084,75.024,1410,50.76,161.206,2250.834,,234,839,1402,7212,0,100
7:12:43,167780,2222,79.992,2084,75.024,1411,50.796,164.028,2253.656,,234,830,1402,7704,0,100
7:12:44,167497,2222,79.992,2084,75.024,1417,51.012,166.862,2256.49,,234,820,1402,8100,0,100
7:12:44,167207,2222,79.992,2084,75.024,1420,51.12,169.702,2259.33,,234,820,1402,8592,0,100
7:12:44,166922,2222,79.992,2084,75.024,1425,51.3,172.552,2262.18,,234,810,1402,8736,1,100
7:12:44,166637,2222,79.992,2084,75.024,1432,51.552,175.416,2265.044,,234,810,1416,9672,1,100
7:12:44,166350,2222,79.992,2084,75.024,1437,51.732,178.29,2267.918,,234,805,1416,10080,1,100
7:12:45,166062,2222,79.992,2084,75.024,1443,51.948,181.176,2270.804,,234,800,1416,10560,1,100
7:12:45,165772,2222,79.992,2084,75.024,1452,52.272,184.08,2273.708,,234,800,1416,10896,1,100
7:12:45,165481,2222,79.992,2084,75.024,1458,52.488,186.996,2276.624,,234,800,1430,11640,1,100
7:12:45,165189,2222,79.992,2084,75.024,1467,52.812,189.93,2279.558,,234,781,1430,12132,1,100
7:12:45,164894,2222,79.992,2084,75.024,1474,53.064,192.878,2282.506,,234,781,1444,12528,1,100
7:12:46,164598,2222,79.992,2084,75.024,1484,53.424,195.846,2285.474,,234,776,1458,12852,1,100
7:12:46,164293,2222,79.992,2084,75.024,1494,53.784,198.834,2288.462,,234,766,1458,13164,1,100
7:12:46,163993,2222,79.992,2084,75.024,1504,54.144,201.842,2291.47,,234,766,1458,14100,1,100
7:12:46,163691,2222,79.992,2084,75.024,1514,54.504,204.87,2294.498,,234,771,1472,14592,1,100
7:12:46,163387,2222,79.992,2084,75.024,1524,54.864,207.918,2297.546,,234,776,1472,14988,1,100
7:12:47,163081,2222,79.992,2084,75.024,1533,55.188,210.984,2300.612,,234,776,1486,15312,1,100
7:12:47,162772,2222,79.992,2084,75.024,1546,55.656,214.076,2303.704,,234,766,1486,16056,1,100
7:12:47,162461,2222,79.992,2084,75.024,1559,56.124,217.194,2306.822,,234,761,1513,16548,1,100
7:12:47,162148,2222,79.992,2084,75.024,1569,56.484,220.332,2309.96,,234,761,1513,16944,1,100
7:12:47,161833,2222,79.992,2084,75.024,1583,56.988,223.498,2313.126,,234,781,1527,17436,1,100
7:12:48,161515,2222,79.992,2084,75.024,1592,57.312,226.682,2316.31,,234,771,1541,17628,1,100
7:12:48,161186,2222,79.992,2084,75.024,1607,57.852,229.896,2319.524,,234,771,1541,17676,1,100
7:12:48,160863,2222,79.992,2084,75.024,1619,58.284,233.134,2322.762,,234,766,1569,17664,1,100
7:12:48,160538,2222,79.992,2084,75.024,1632,58.752,236.398,2326.026,,234,761,1583,17676,1,100
7:12:48,160210,2222,79.992,2084,75.024,1642,59.112,239.682,2329.31,,234,756,1583,17676,1,100
7:12:49,159880,2222,79.992,2084,75.024,1656,59.616,242.994,2332.622,,234,766,1597,17676,1,100
7:12:49,159547,2222,79.992,2084,75.024,1667,60.012,246.328,2335.956,,234,766,1625,17676,1,100
7:12:49,159212,2222,79.992,2084,75.024,1680,60.48,249.688,2339.316,,234,766,1625,17676,1,100
7:12:49,158875,2222,79.992,2084,75.024,1689,60.804,253.066,2342.694,,234,747,1638,17676,1,100
7:12:49,158535,2222,79.992,2084,75.024,1702,61.272,256.47,2346.098,,234,747,1652,17676,1,100
7:12:50,158193,2222,79.992,2084,75.024,1714,61.704,259.898,2349.526,,234,747,1652,17676,1,100
7:12:50,157841,2222,79.992,2084,75.024,1725,62.1,263.348,2352.976,,234,747,1666,17676,1,100
7:12:50,157494,2222,79.992,2084,75.024,1737,62.532,266.822,2356.45,,234,747,1666,17676,1,100
7:12:50,157146,2222,79.992,2084,75.024,1748,62.928,270.318,2359.946,,234,751,1680,17676,1,100
7:12:50,156795,2222,79.992,2084,75.024,1758,63.288,273.834,2363.462,,234,751,1708,17676,1,100
7:12:51,156442,2222,79.992,2084,75.024,1770,63.72,277.374,2367.002,,234,747,1722,17676,1,100
7:12:51,156087,2222,79.992,2084,75.024,1780,64.08,280.934,2370.562,,234,747,1722,17676,1,100
7:12:51,155729,2222,79.992,2084,75.024,1791,64.476,284.516,2374.144,,234,747,1736,17676,1,100
7:12:51,155369,2222,79.992,2084,75.024,1803,64.908,288.122,2377.75,,234,751,1763,17676,1,100
7:12:51,155008,2222,79.992,2084,75.024,1814,65.304,291.75,2381.378,,234,747,1763,17676,1,100
7:12:52,154644,2222,79.992,2084,75.024,1822,65.592,295.394,2385.022,,234,747,1777,17676,1,100
7:12:52,154269,2222,79.992,2084,75.024,1835,66.06,299.064,2388.692,,234,747,1791,17676,1,100
7:12:52,153901,2222,79.992,2084,75.024,1844,66.384,302.752,2392.38,,234,756,1791,17676,1,100
