时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
7:09:28,175662,1568,56.448,1430,51.48,0,0.0,0.0,0.0,,227,893,0,6756,2,100
7:09:28,175662,1568,56.448,1430,51.48,2,0.072,0.004,0.004,,227,893,0,7164,2,100
7:09:29,175661,1568,56.448,1430,51.48,5,0.18,0.014,0.014,,227,888,0,7656,2,100
7:09:29,175659,1568,56.448,1430,51.48,7,0.252,0.028,0.028,,227,888,0,8028,2,100
7:09:29,175657,1568,56.448,1430,51.48,11,0.396,0.05,0.05,,227,888,0,8508,2,100
7:09:29,175654,1568,56.448,1430,51.48,16,0.576,0.082,0.082,,227,893,0,8796,2,100
7:09:29,175650,1568,56.448,1430,51.48,22,0.792,0.126,0.126,,227,893,0,9636,2,100
7:09:30,175644,1568,56.448,1430,51.48,28,1.008,0.182,0.182,,227,893,0,10116,2,100
7:09:30,175637,1568,56.448,1430,51.48,35,1.26,0.252,0.252,,227,893,0,10476,2,100
7:09:30,175628,1568,56.448,1430,51.48,42,1.512,0.336,0.336,,227,883,0,11184,2,100
7:09:30,175618,1568,56.448,1430,51.48,51,1.836,0.438,0.438,,227,883,13,11664,2,100
7:09:30,175606,1568,56.448,1430,51.48,60,2.16,0.558,0.558,,227,888,13,12084,2,100
7:09:31,175592,1568,56.448,1430,51.48,72,2.592,0.702,0.702,,227,888,27,12576,2,100
7:09:31,175576,1568,56.448,1430,51.48,82,2.952,0.866,0.866,,227,898,27,12936,2,100
7:09:31,175557,1568,56.448,1430,51.48,93,3.348,1.052,1.052,,227,888,41,13416,2,100
7:09:31,175536,1568,56.448,1430,51.48,106,3.816,1.264,1.264,,227,888,41,13644,2,100
7:09:31,175512,1568,56.448,1430,51.48,121,4.356,1.506,1.506,,227,888,69,14544,2,100
7:09:32,175484,1568,56.448,1430,51.48,134,4.824,1.774,1.774,,227,883,69,14916,2,100
7:09:32,175455,1568,56.448,1430,51.48,149,5.364,2.072,2.072,,227,888,83,15396,2,100
7:09:32,175422,1568,56.448,1430,51.48,165,5.94,2.402,2.402,,227,878,111,15888,2,100
7:09:32,175385,1568,56.448,1430,51.48,182,6.552,2.766,2.766,,227,878,111,16584,2,100
7:09:32,175346,1568,56.448,1430,51.48,199,7.164,3.164,3.164,,227,874,138,17004,2,100
7:09:33,175302,1568,56.448,1430,51.48,216,7.776,3.596,3.596,,227,874,138,17364,2,100
7:09:33,175255,1568,56.448,1430,51.48,235,8.46,4.066,4.066,,227,869,152,17640,2,100
7:09:33,175205,1568,56.448,1430,51.48,254,9.144,4.574,4.574,,227,859,180,17664,2,100
7:09:33,175150,1568,56.448,1430,51.48,273,9.828,5.12,5.12,,227,859,180,17676,2,100
7:09:33,175092,1568,56.448,1430,51.48,292,10.512,5.704,5.704,,227,844,208,17676,2,100
7:09:34,175029,1568,56.448,1430,51.48,308,11.088,6.32,6.32,,227,844,208,17676,2,100
7:09:34,174964,1568,56.448,1430,51.48,328,11.808,6.976,6.976,,227,844,222,17676,2,100
7:09:34,174894,1568,56.448,1430,51.48,347,12.492,7.67,7.67,,227,820,263,17676,2,100
7:09:34,174822,1568,56.448,1430,51.48,364,13.104,8.398,8.398,,227,820,263,17676,2,100
7:09:34,174746,1568,56.448,1430,51.48,381,13.716,9.16,9.16,,227,805,291,17676,2,100
7:09:35,174666,1568,56.448,1430,51.48,399,14.364,9.958,9.958,,227,805,305,17688,2,100
7:09:35,174583,1568,56.448,1430,51.48,418,15.048,10.794,10.794,,227,800,361,17676,2,100
7:09:35,174496,1568,56.448,1430,51.48,436,15.696,11.666,11.666,,227,800,361,17676,2,100
7:09:35,174405,1568,56.448,1430,51.48,455,16.38,12.576,12.576,,227,791,375,17676,2,100
7:09:35,174314,1568,56.448,1430,51.48,472,16.992,13.52,13.52,,227,791,375,17676,2,100
7:09:36,174214,1568,56.448,1430,51.48,489,17.604,14.498,14.498,,227,781,388,17676,2,100
7:09:36,174112,1568,56.448,1430,51.48,509,18.324,15.516,15.516,,227,781,416,17676,2,100
7:09:36,174007,1568,56.448,1430,51.48,527,18.972,16.57,16.57,,227,795,458,17676,2,100
7:09:36,173898,1568,56.448,1430,51.48,545,19.62,17.66,17.66,,227,795,458,17676,2,100
7:09:36,173786,1568,56.448,1430,51.48,563,20.268,18.786,18.786,,227,776,472,17676,2,100
7:09:37,173670,1568,56.448,1430,51.48,581,20.916,19.948,19.948,,227,776,500,17676,2,100
7:09:37,173551,1568,56.448,1430,51.48,599,21.564,21.146,21.146,,227,786,500,17676,2,100
7:09:37,173428,1568,56.448,1430,51.48,615,22.14,22.376,22.376,,227,786,527,17676,2,100
7:09:37,173301,1568,56.448,1430,51.48,636,22.896,23.648,23.648,,227,776,527,17676,2,100
7:09:37,173171,1568,56.448,1430,51.48,653,23.508,24.954,24.954,,227,776,569,17676,2,100
7:09:38,173033,1568,56.448,1430,51.48,672,24.192,26.298,26.298,,227,776,583,17676,2,100
7:09:38,172896,1568,56.448,1430,51.48,689,24.804,27.676,27.676,,227,771,625,17676,2,100
7:09:38,172755,1568,56.448,1430,51.48,709,25.524,29.094,29.094,,227,771,625,17676,2,100
7:09:38,172610,1568,56.448,1430,51.48,726,26.136,30.546,30.546,,227,771,625,17676,2,100
7:09:38,172461,1568,56.448,1430,51.48,744,26.784,32.034,32.034,,227,771,652,17676,2,100
7:09:39,172309,1568,56.448,1430,51.48,764,27.504,33.562,33.562,,227,771,680,17676,2,100
7:09:39,172153,1568,56.448,1430,51.48,780,28.08,35.122,35.122,,227,771,694,17664,2,100
7:09:39,171994,1568,56.448,1430,51.48,799,28.764,36.72,36.72,,227,781,694,17676,2,100
7:09:39,171831,1568,56.448,1430,51.48,818,29.448,38.356,38.356,,227,781,722,17676,2,100
7:09:39,171664,1568,56.448,1430,51.48,836,30.096,40.028,40.028,,227,761,750,17676,2,100
7:09:40,171489,1568,56.448,1430,51.48,855,30.78,41.738,41.738,,227,771,750,17676,2,100
7:09:40,171315,1568,56.448,1430,51.48,872,31.392,43.482,43.482,,227,776,791,17676,2,100
7:09:40,171137,1568,56.448,1430,51.48,891,32.076,45.264,45.264,,227,776,791,17676,2,100
7:09:40,170956,1568,56.448,1430,51.48,910,32.76,47.084,47.084,,227,766,819,17676,2,100
7:09:40,170771,1568,56.448,1430,51.48,927,33.372,48.938,48.938,,227,766,819,17676,2,100
