时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
8:34:45,135417,1567,56.412,1429,51.444,0,0.0,0.0,29453.11,,261,820,0,4824,0,100
8:34:46,135416,1567,56.412,1429,51.444,1,0.036,0.002,29453.112,,261,820,0,5688,0,100
8:34:46,135416,1567,56.412,1429,51.444,2,0.072,0.006,29453.116,,261,820,0,6048,0,100
8:34:46,135415,1567,56.412,1429,51.444,3,0.108,0.012,29453.122,,261,820,0,6552,0,100
8:34:46,135414,1567,56.412,1429,51.444,8,0.288,0.028,29453.138,,261,820,0,6816,0,100
8:34:46,135410,1567,56.412,1429,51.444,13,0.468,0.054,29453.164,,261,820,0,7728,0,100
8:34:47,135410,1567,56.412,1429,51.444,13,0.468,0.08,29453.19,,261,820,0,7728,0,100
8:34:47,135406,1567,56.412,1429,51.444,16,0.576,0.112,29453.222,,261,825,0,8496,0,100
8:34:47,135402,1567,56.412,1429,51.444,23,0.828,0.158,29453.268,,261,825,0,8772,0,100
8:34:47,135390,1567,56.412,1429,51.444,33,1.188,0.224,29453.334,,261,810,0,9696,0,100
8:34:47,135390,1567,56.412,1429,51.444,33,1.188,0.29,29453.4,,261,810,0,9696,0,100
8:34:48,135381,1567,56.412,1429,51.444,42,1.512,0.374,29453.484,,261,810,0,10608,0,100
8:34:48,135371,1567,56.412,1429,51.444,49,1.764,0.472,29453.582,,261,815,0,10956,0,100
8:34:48,135360,1567,56.412,1429,51.444,58,2.088,0.588,29453.698,,261,810,13,11232,0,100
8:34:48,135346,1567,56.412,1429,51.444,69,2.484,0.726,29453.836,,261,810,27,11724,0,100
8:34:48,135312,1567,56.412,1429,51.444,90,3.24,0.906,29454.016,,261,815,41,13056,0,100
8:34:49,135312,1567,56.412,1429,51.444,90,3.24,1.086,29454.196,,261,815,41,13056,0,100
8:34:49,135292,1567,56.412,1429,51.444,101,3.636,1.288,29454.398,,261,815,41,13416,0,100
8:34:49,135269,1567,56.412,1429,51.444,115,4.14,1.518,29454.628,,261,810,55,13920,0,100
8:34:49,135244,1567,56.412,1429,51.444,127,4.572,1.772,29454.882,,261,810,69,14184,0,100
8:34:49,135215,1567,56.412,1429,51.444,142,5.112,2.056,29455.166,,261,795,69,14616,0,100
8:34:50,135184,1567,56.412,1429,51.444,158,5.688,2.372,29455.482,,261,795,83,15384,0,100
8:34:50,135149,1567,56.412,1429,51.444,174,6.264,2.72,29455.83,,261,805,111,15876,0,100
8:34:50,135111,1567,56.412,1429,51.444,191,6.876,3.102,29456.212,,261,805,111,16152,0,100
8:34:50,135069,1567,56.412,1429,51.444,207,7.452,3.516,29456.626,,261,810,125,16644,0,100
8:34:50,135025,1567,56.412,1429,51.444,225,8.1,3.966,29457.076,,261,810,152,17064,0,100
8:34:51,134976,1567,56.412,1429,51.444,244,8.784,4.454,29457.564,,261,786,152,17628,0,100
8:34:51,134922,1567,56.412,1429,51.444,264,9.504,4.982,29458.092,,261,786,180,17664,0,100
8:34:51,134865,1567,56.412,1429,51.444,284,10.224,5.55,29458.66,,261,791,180,17676,0,100
8:34:51,134805,1567,56.412,1429,51.444,301,10.836,6.152,29459.262,,261,781,194,17676,0,100
8:34:51,134741,1567,56.412,1429,51.444,320,11.52,6.792,29459.902,,261,795,222,17676,0,100
8:34:52,134602,1567,56.412,1429,51.444,358,12.888,7.508,29460.618,,261,771,263,17664,0,100
8:34:52,134602,1567,56.412,1429,51.444,358,12.888,8.224,29461.334,,261,771,263,17664,0,100
8:34:52,134449,1567,56.412,1429,51.444,394,14.184,9.012,29462.122,,261,771,305,17664,0,100
8:34:52,134449,1567,56.412,1429,51.444,394,14.184,9.8,29462.91,,261,771,305,17664,0,100
8:34:52,134366,1567,56.412,1429,51.444,414,14.904,10.628,29463.738,,261,781,333,17664,0,100
8:34:53,134280,1567,56.412,1429,51.444,431,15.516,11.49,29464.6,,261,781,333,17664,0,100
8:34:53,134188,1567,56.412,1429,51.444,449,16.164,12.388,29465.498,,261,800,361,17664,0,100
8:34:53,134091,1567,56.412,1429,51.444,470,16.92,13.328,29466.438,,261,781,388,17676,0,100
8:34:53,133893,1567,56.412,1429,51.444,506,18.216,14.34,29467.45,,261,786,430,17664,0,100
8:34:53,133789,1567,56.412,1429,51.444,524,18.864,15.388,29468.498,,261,795,430,17664,0,100
8:34:54,133789,1567,56.412,1429,51.444,524,18.864,16.436,29469.546,,261,795,430,17664,0,100
8:34:54,133681,1567,56.412,1429,51.444,542,19.512,17.52,29470.63,,261,795,458,17664,0,100
8:34:54,133569,1567,56.412,1429,51.444,560,20.16,18.64,29471.75,,261,800,458,17664,0,100
8:34:54,133453,1567,56.412,1429,51.444,579,20.844,19.798,29472.908,,261,786,458,17664,0,100
8:34:54,133334,1567,56.412,1429,51.444,598,21.528,20.994,29474.104,,261,786,500,17664,0,100
8:34:55,133082,1567,56.412,1429,51.444,634,22.824,22.262,29475.372,,261,786,541,17676,0,100
8:34:55,133082,1567,56.412,1429,51.444,634,22.824,23.53,29476.64,,261,786,541,17676,0,100
8:34:55,132951,1567,56.412,1429,51.444,654,23.544,24.838,29477.948,,261,781,555,17664,0,100
