时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
10:01:58,164629,1567,56.412,1429,51.444,0,0.0,0.0,57314.178,,263,854,0,5784,0,100
10:01:58,164628,1567,56.412,1429,51.444,5,0.18,0.01,57314.188,,263,849,0,6276,0,100
10:01:58,164627,1567,56.412,1429,51.444,6,0.216,0.022,57314.2,,263,874,0,6696,0,100
10:01:58,164625,1567,56.412,1429,51.444,7,0.252,0.036,57314.214,,263,888,0,7572,0,100
10:01:58,164623,1567,56.412,1429,51.444,11,0.396,0.058,57314.236,,263,888,0,7572,0,100
10:01:59,164620,1567,56.412,1429,51.444,16,0.576,0.09,57314.268,,263,883,0,8232,0,100
10:01:59,164616,1567,56.412,1429,51.444,20,0.72,0.13,57314.308,,263,883,0,8724,0,100
10:01:59,164611,1567,56.412,1429,51.444,25,0.9,0.18,57314.358,,263,888,0,9156,0,100
10:01:59,164605,1567,56.412,1429,51.444,32,1.152,0.244,57314.422,,263,888,0,9648,0,100
10:01:59,164597,1567,56.412,1429,51.444,38,1.368,0.32,57314.498,,263,888,0,10332,0,100
10:02:00,164588,1567,56.412,1429,51.444,47,1.692,0.414,57314.592,,263,888,13,10824,0,100
10:02:00,164576,1567,56.412,1429,51.444,55,1.98,0.524,57314.702,,263,874,13,11124,0,100
10:02:00,164564,1567,56.412,1429,51.444,64,2.304,0.652,57314.83,,263,874,13,11604,0,100
10:02:00,164549,1567,56.412,1429,51.444,75,2.7,0.802,57314.98,,263,874,27,12480,0,100
10:02:00,164532,1567,56.412,1429,51.444,86,3.096,0.974,57315.152,,263,864,41,12792,0,100
10:02:01,164512,1567,56.412,1429,51.444,97,3.492,1.168,57315.346,,263,854,41,13152,0,100
10:02:01,164490,1567,56.412,1429,51.444,109,3.924,1.386,57315.564,,263,854,41,13584,0,100
10:02:01,164466,1567,56.412,1429,51.444,123,4.428,1.632,57315.81,,263,854,69,14064,0,100
10:02:01,164439,1567,56.412,1429,51.444,136,4.896,1.904,57316.082,,263,849,69,14760,0,100
10:02:01,164409,1567,56.412,1429,51.444,151,5.436,2.206,57316.384,,263,849,83,15252,0,100
10:02:02,164375,1567,56.412,1429,51.444,167,6.012,2.54,57316.718,,263,839,83,15612,0,100
10:02:02,164338,1567,56.412,1429,51.444,183,6.588,2.906,57317.084,,263,834,125,16032,0,100
10:02:02,164298,1567,56.412,1429,51.444,201,7.236,3.308,57317.486,,263,834,125,16416,0,100
10:02:02,164254,1567,56.412,1429,51.444,219,7.884,3.746,57317.924,,263,830,138,16896,0,100
10:02:02,164206,1567,56.412,1429,51.444,239,8.604,4.224,57318.402,,263,830,166,17616,0,100
10:02:03,164155,1567,56.412,1429,51.444,256,9.216,4.736,57318.914,,263,830,166,17664,0,100
10:02:03,164100,1567,56.412,1429,51.444,276,9.936,5.288,57319.466,,263,815,180,17676,0,100
10:02:03,164042,1567,56.412,1429,51.444,293,10.548,5.874,57320.052,,263,815,222,17664,0,100
10:02:03,163979,1567,56.412,1429,51.444,314,11.304,6.502,57320.68,,263,815,222,17676,0,100
10:02:03,163913,1567,56.412,1429,51.444,332,11.952,7.166,57321.344,,263,800,263,17664,0,100
10:02:04,163850,1567,56.412,1429,51.444,350,12.6,7.866,57322.044,,263,800,263,17676,0,100
10:02:04,163775,1567,56.412,1429,51.444,368,13.248,8.602,57322.78,,263,800,277,17676,0,100
10:02:04,163697,1567,56.412,1429,51.444,389,14.004,9.38,57323.558,,263,800,291,17676,0,100
10:02:04,163616,1567,56.412,1429,51.444,407,14.652,10.194,57324.372,,263,800,333,17664,0,100
