时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
8:36:59,128035,1567,56.412,1429,51.444,0,0.0,0.0,30810.388,,262,825,0,5604,0,100
8:36:59,128033,1567,56.412,1429,51.444,5,0.18,0.01,30810.398,,262,825,0,6276,0,100
8:37:00,128033,1567,56.412,1429,51.444,5,0.18,0.02,30810.408,,262,825,0,6276,0,100
8:37:00,128032,1567,56.412,1429,51.444,7,0.252,0.034,30810.422,,262,825,0,7188,0,100
8:37:00,128030,1567,56.412,1429,51.444,8,0.288,0.05,30810.438,,262,839,0,7680,0,100
8:37:00,128028,1567,56.412,1429,51.444,13,0.468,0.076,30810.464,,262,839,0,7872,0,100
8:37:00,128024,1567,56.412,1429,51.444,17,0.612,0.11,30810.498,,262,874,0,8232,0,100
8:37:01,128020,1567,56.412,1429,51.444,22,0.792,0.154,30810.542,,262,878,0,8736,0,100
8:37:01,128008,1567,56.412,1429,51.444,35,1.26,0.224,30810.612,,262,888,0,10032,0,100
8:37:01,128008,1567,56.412,1429,51.444,35,1.26,0.294,30810.682,,262,888,0,10032,0,100
8:37:01,128000,1567,56.412,1429,51.444,41,1.476,0.376,30810.764,,262,883,0,10344,0,100
8:37:01,127989,1567,56.412,1429,51.444,51,1.836,0.478,30810.866,,262,883,0,10704,0,100
8:37:02,127978,1567,56.412,1429,51.444,58,2.088,0.594,30810.982,,262,888,13,11196,0,100
8:37:02,127964,1567,56.412,1429,51.444,67,2.412,0.728,30811.116,,262,883,27,12108,0,100
8:37:02,127949,1567,56.412,1429,51.444,78,2.808,0.884,30811.272,,262,883,27,12300,0,100
8:37:02,127931,1567,56.412,1429,51.444,90,3.24,1.064,30811.452,,262,878,27,12804,0,100
8:37:02,127888,1567,56.412,1429,51.444,114,4.104,1.292,30811.68,,262,878,41,14076,0,100
8:37:03,127888,1567,56.412,1429,51.444,114,4.104,1.52,30811.908,,262,878,41,14076,0,100
8:37:03,127833,1567,56.412,1429,51.444,142,5.112,1.804,30812.192,,262,883,55,14760,0,100
8:37:03,127833,1567,56.412,1429,51.444,142,5.112,2.088,30812.476,,262,883,55,14760,0,100
8:37:03,127802,1567,56.412,1429,51.444,157,5.652,2.402,30812.79,,262,883,83,15252,0,100
