时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
8:20:59,100442,1012,36.432,874,31.464,0,0.0,0.0,20129.676,,218,805,0,5700,2,100
8:20:59,100441,1012,36.432,874,31.464,1,0.036,0.002,20129.678,,218,805,0,6192,2,100
8:20:59,100441,1012,36.432,874,31.464,3,0.108,0.008,20129.684,,218,805,0,6564,2,100
8:21:00,100439,1012,36.432,874,31.464,8,0.288,0.024,20129.7,,218,805,0,7044,2,100
8:21:00,100437,1012,36.432,874,31.464,10,0.36,0.044,20129.72,,218,810,0,7344,2,100
8:21:00,100435,1012,36.432,874,31.464,13,0.468,0.07,20129.746,,218,805,0,8160,2,100
8:21:00,100431,1012,36.432,874,31.464,16,0.576,0.102,20129.778,,218,805,0,8640,2,100
8:21:00,100427,1012,36.432,874,31.464,21,0.756,0.144,20129.82,,218,805,0,9024,2,100
8:21:01,100422,1012,36.432,874,31.464,26,0.936,0.196,20129.872,,218,805,0,9312,2,100
8:21:01,100415,1012,36.432,874,31.464,33,1.188,0.262,20129.938,,218,805,0,9708,2,100
8:21:01,100407,1012,36.432,874,31.464,41,1.476,0.344,20130.02,,218,805,0,10608,2,100
8:21:01,100398,1012,36.432,874,31.464,48,1.728,0.44,20130.116,,218,805,13,11112,2,100
8:21:01,100387,1012,36.432,874,31.464,56,2.016,0.552,20130.228,,218,800,13,11472,2,100
8:21:02,100374,1012,36.432,874,31.464,65,2.34,0.682,20130.358,,218,800,13,11964,2,100
8:21:02,100359,1012,36.432,874,31.464,75,2.7,0.832,20130.508,,218,810,27,12156,2,100
8:21:02,100341,1012,36.432,874,31.464,87,3.132,1.006,20130.682,,218,810,27,13056,2,100
8:21:02,100321,1012,36.432,874,31.464,99,3.564,1.204,20130.88,,218,810,41,13452,2,100
8:21:02,100299,1012,36.432,874,31.464,111,3.996,1.426,20131.102,,218,810,55,13932,2,100
8:21:03,100274,1012,36.432,874,31.464,124,4.464,1.674,20131.35,,218,805,55,14232,2,100
8:21:03,100247,1012,36.432,874,31.464,137,4.932,1.948,20131.624,,218,805,69,15036,2,100
8:21:03,100216,1012,36.432,874,31.464,154,5.544,2.256,20131.932,,218,795,97,15528,2,100
8:21:03,100183,1012,36.432,874,31.464,167,6.012,2.59,20132.266,,218,795,97,15900,2,100
8:21:03,100146,1012,36.432,874,31.464,185,6.66,2.96,20132.636,,218,791,111,16188,2,100
8:21:04,100106,1012,36.432,874,31.464,200,7.2,3.36,20133.036,,218,786,125,16584,2,100
8:21:04,100062,1012,36.432,874,31.464,220,7.92,3.8,20133.476,,218,786,152,17484,2,100
8:21:04,100014,1012,36.432,874,31.464,237,8.532,4.274,20133.95,,218,781,152,17640,2,100
8:21:04,99963,1012,36.432,874,31.464,257,9.252,4.788,20134.464,,218,786,180,17664,2,100
8:21:04,99908,1012,36.432,874,31.464,274,9.864,5.336,20135.012,,218,786,180,17664,2,100
8:21:05,99850,1012,36.432,874,31.464,292,10.512,5.92,20135.596,,218,786,180,17664,2,100
8:21:05,99788,1012,36.432,874,31.464,310,11.16,6.54,20136.216,,218,776,222,17664,2,100
8:21:05,99722,1012,36.432,874,31.464,329,11.844,7.198,20136.874,,218,776,222,17664,2,100
8:21:05,99653,1012,36.432,874,31.464,346,12.456,7.89,20137.566,,218,786,263,17664,2,100
8:21:05,99581,1012,36.432,874,31.464,364,13.104,8.618,20138.294,,218,786,277,17664,2,100
8:21:06,99504,1012,36.432,874,31.464,382,13.752,9.382,20139.058,,218,771,305,17676,2,100
8:21:06,99424,1012,36.432,874,31.464,402,14.472,10.186,20139.862,,218,776,305,17664,2,100
8:21:06,99339,1012,36.432,874,31.464,418,15.048,11.022,20140.698,,218,776,333,17664,2,100
8:21:06,99251,1012,36.432,874,31.464,437,15.732,11.896,20141.572,,218,781,333,17664,2,100
8:21:06,99161,1012,36.432,874,31.464,455,16.38,12.806,20142.482,,218,781,347,17664,2,100
8:21:07,99067,1012,36.432,874,31.464,472,16.992,13.75,20143.426,,218,766,388,17664,2,100
8:21:07,98969,1012,36.432,874,31.464,491,17.676,14.732,20144.408,,218,771,388,17664,2,100
8:21:07,98867,1012,36.432,874,31.464,510,18.36,15.752,20145.428,,218,781,416,17664,2,100
8:21:07,98762,1012,36.432,874,31.464,525,18.9,16.802,20146.478,,218,781,416,17664,2,100
8:21:07,98653,1012,36.432,874,31.464,545,19.62,17.892,20147.568,,218,771,444,17664,2,100
8:21:08,98541,1012,36.432,874,31.464,562,20.232,19.016,20148.692,,218,766,472,17676,2,100
8:21:08,98426,1012,36.432,874,31.464,580,20.88,20.176,20149.852,,218,766,513,17664,2,100
8:21:08,98303,1012,36.432,874,31.464,598,21.528,21.372,20151.048,,218,766,513,17664,2,100
8:21:08,98180,1012,36.432,874,31.464,616,22.176,22.604,20152.28,,218,761,513,17664,2,100
8:21:08,98054,1012,36.432,874,31.464,635,22.86,23.874,20153.55,,218,761,569,17664,2,100
8:21:09,97923,1012,36.432,874,31.464,653,23.508,25.18,20154.856,,218,761,569,17664,2,100
8:21:09,97790,1012,36.432,874,31.464,669,24.084,26.518,20156.194,,218,756,597,17664,2,100
8:21:09,97653,1012,36.432,874,31.464,689,24.804,27.896,20157.572,,218,761,597,17664,2,100
8:21:09,97512,1012,36.432,874,31.464,705,25.38,29.306,20158.982,,218,761,625,17664,2,96
8:21:09,97368,1012,36.432,874,31.464,724,26.064,30.754,20160.43,,218,751,638,17664,2,82
8:21:10,97219,1012,36.432,874,31.464,743,26.748,32.24,20161.916,,218,766,666,17664,2,65
8:21:10,97068,1012,36.432,874,31.464,760,27.36,33.76,20163.436,,218,766,666,17664,2,51
8:21:10,96909,1012,36.432,874,31.464,779,28.044,35.318,20164.994,,218,766,666,17472,2,37
8:21:10,96750,1012,36.432,874,31.464,793,28.548,36.904,20166.58,,218,756,694,17016,2,28
8:21:10,96589,1012,36.432,874,31.464,810,29.16,38.524,20168.2,,218,771,722,13704,2,17
8:21:11,96425,1012,36.432,874,31.464,819,29.484,40.162,20169.838,,218,766,722,11748,2,15
8:21:11,96260,1012,36.432,874,31.464,828,29.808,41.818,20171.494,,218,766,763,10260,2,16
8:21:11,96094,1012,36.432,874,31.464,832,29.952,43.482,20173.158,,218,771,777,9168,2,20
8:21:11,95927,1012,36.432,874,31.464,836,30.096,45.154,20174.83,,218,781,777,8160,2,23
8:21:11,95760,1012,36.432,874,31.464,841,30.276,46.836,20176.512,,218,791,805,6240,2,19
8:21:12,95592,1012,36.432,874,31.464,841,30.276,48.518,20178.194,,218,791,833,6180,2,22
8:21:12,95424,1012,36.432,874,31.464,842,30.312,50.202,20179.878,,218,810,833,6420,2,25
8:21:12,95251,1012,36.432,874,31.464,846,30.456,51.894,20181.57,,218,810,833,6684,2,20
8:21:12,95081,1012,36.432,874,31.464,849,30.564,53.592,20183.268,,218,815,833,7008,2,15
8:21:12,94912,1012,36.432,874,31.464,851,30.636,55.294,20184.97,,218,815,847,6876,2,13
8:21:13,94741,1012,36.432,874,31.464,854,30.744,57.002,20186.678,,218,810,847,7152,2,12
8:21:13,94570,1012,36.432,874,31.464,857,30.852,58.716,20188.392,,218,810,847,7068,2,9
8:21:13,94399,1568,56.448,1430,51.48,860,30.96,60.436,20190.112,,218,800,847,6732,2,100
8:21:13,94227,1568,56.448,1430,51.48,861,30.996,62.158,20191.834,,218,800,847,5904,2,100
8:21:13,94055,1568,56.448,1430,51.48,863,31.068,63.884,20193.56,,218,810,847,5664,2,100
8:21:14,93882,1568,56.448,1430,51.48,864,31.104,65.612,20195.288,,218,810,847,5424,2,100
8:21:14,93710,1568,56.448,1430,51.48,865,31.14,67.342,20197.018,,218,815,861,5316,2,100
8:21:14,93533,1568,56.448,1430,51.48,865,31.14,69.072,20198.748,,218,820,861,5604,2,100
8:21:14,93359,1568,56.448,1430,51.48,868,31.248,70.808,20200.484,,218,820,861,6492,2,100
8:21:14,93186,1568,56.448,1430,51.48,870,31.32,72.548,20202.224,,218,820,861,6984,2,100
