时间,目标距离,EBI速度,EBI速度(km/h),目标速度,目标速度（km/h）,车速数据(cm/s),车速(km/h),计算距离(m),公里标（m）,实际长度(m),列车重量,网压,车辆速度,ATO输出的电流值,当前坡度,PID控制器期望输出的加速度
7:25:17,99224,1567,56.412,1429,51.444,0,0.0,0.0,10884.7,,281,776,0,5292,0,100
7:25:17,99223,1567,56.412,1429,51.444,1,0.036,0.002,10884.702,,281,776,0,6204,0,100
7:25:17,99223,1567,56.412,1429,51.444,4,0.144,0.01,10884.71,,281,756,0,6576,0,100
7:25:17,99222,1567,56.412,1429,51.444,6,0.216,0.022,10884.722,,281,766,0,7056,0,100
7:25:17,99220,1567,56.412,1429,51.444,10,0.36,0.042,10884.742,,281,766,0,7368,0,100
7:25:18,99217,1567,56.412,1429,51.444,13,0.468,0.068,10884.768,,281,761,0,8172,0,100
7:25:18,99214,1567,56.412,1429,51.444,16,0.576,0.1,10884.8,,281,761,0,8652,0,100
7:25:18,99209,1567,56.412,1429,51.444,23,0.828,0.146,10884.846,,281,751,0,9036,0,100
7:25:18,99203,1567,56.412,1429,51.444,29,1.044,0.204,10884.904,,281,747,0,9528,0,100
7:25:18,99196,1567,56.412,1429,51.444,36,1.296,0.276,10884.976,,281,761,0,9720,0,100
7:25:19,99187,1567,56.412,1429,51.444,43,1.548,0.362,10885.062,,281,761,0,10632,0,100
7:25:19,99177,1567,56.412,1429,51.444,51,1.836,0.464,10885.164,,281,751,0,11004,0,100
7:25:19,99165,1567,56.412,1429,51.444,61,2.196,0.586,10885.286,,281,781,13,11496,0,100
7:25:19,99151,1567,56.412,1429,51.444,70,2.52,0.726,10885.426,,281,781,13,11796,0,100
7:25:19,99135,1567,56.412,1429,51.444,82,2.952,0.89,10885.59,,281,766,41,12588,0,100
7:25:20,99116,1567,56.412,1429,51.444,93,3.348,1.076,10885.776,,281,766,41,13080,0,100
7:25:20,99095,1567,56.412,1429,51.444,105,3.78,1.286,10885.986,,281,771,41,13464,0,100
7:25:20,99071,1567,56.412,1429,51.444,118,4.248,1.522,10886.222,,281,756,55,13956,0,100
7:25:20,99045,1567,56.412,1429,51.444,132,4.752,1.786,10886.486,,281,756,69,14256,0,100
7:25:20,99016,1567,56.412,1429,51.444,146,5.256,2.078,10886.778,,281,756,69,15048,0,100
7:25:21,98983,1567,56.412,1429,51.444,163,5.868,2.404,10887.104,,281,756,83,15540,0,100
7:25:21,98947,1567,56.412,1429,51.444,179,6.444,2.762,10887.462,,281,756,111,15912,0,100
7:25:21,98908,1567,56.412,1429,51.444,195,7.02,3.152,10887.852,,281,751,111,16404,0,100
7:25:21,98865,1567,56.412,1429,51.444,214,7.704,3.58,10888.28,,281,747,138,17016,0,100
7:25:21,98819,1567,56.412,1429,51.444,231,8.316,4.042,10888.742,,281,747,138,17508,0,100
7:25:22,98769,1567,56.412,1429,51.444,252,9.072,4.546,10889.246,,281,761,152,17640,0,100
7:25:22,98715,1567,56.412,1429,51.444,270,9.72,5.086,10889.786,,281,766,180,17676,0,100
7:25:22,98657,1567,56.412,1429,51.444,291,10.476,5.668,10890.368,,281,766,180,17676,0,100
7:25:22,98596,1567,56.412,1429,51.444,307,11.052,6.282,10890.982,,281,771,208,17676,0,100
7:25:22,98531,1567,56.412,1429,51.444,326,11.736,6.934,10891.634,,281,771,222,17676,0,100
7:25:23,98459,1567,56.412,1429,51.444,347,12.492,7.628,10892.328,,281,781,222,17676,0,100
7:25:23,98386,1567,56.412,1429,51.444,366,13.176,8.36,10893.06,,281,781,263,17676,0,100
7:25:23,98310,1567,56.412,1429,51.444,382,13.752,9.124,10893.824,,281,781,305,17676,0,100
7:25:23,98230,1567,56.412,1429,51.444,404,14.544,9.932,10894.632,,281,756,305,17676,0,100
7:25:23,98146,1567,56.412,1429,51.444,422,15.192,10.776,10895.476,,281,751,333,17676,0,100
7:25:24,98058,1567,56.412,1429,51.444,439,15.804,11.654,10896.354,,281,766,361,17676,0,100
7:25:24,97967,1567,56.412,1429,51.444,459,16.524,12.572,10897.272,,281,766,375,17676,0,100
7:25:24,97863,1567,56.412,1429,51.444,478,17.208,13.528,10898.228,,281,766,375,17676,0,100
7:25:24,97765,1567,56.412,1429,51.444,494,17.784,14.516,10899.216,,281,756,416,17676,0,100
7:25:24,97662,1567,56.412,1429,51.444,515,18.54,15.546,10900.246,,281,756,416,17676,0,100
7:25:25,97553,1567,56.412,1429,51.444,533,19.188,16.612,10901.312,,281,761,430,17676,0,100
7:25:25,97443,1567,56.412,1429,51.444,551,19.836,17.714,10902.414,,281,761,458,17676,0,100
7:25:25,97329,1567,56.412,1429,51.444,571,20.556,18.856,10903.556,,281,761,458,17676,0,100
7:25:25,97212,1567,56.412,1429,51.444,588,21.168,20.032,10904.732,,281,756,500,17676,0,100
7:25:25,97090,1567,56.412,1429,51.444,608,21.888,21.248,10905.948,,281,751,513,17676,0,100
7:25:26,96966,1567,56.412,1429,51.444,626,22.536,22.5,10907.2,,281,751,541,17676,0,100
7:25:26,96837,1567,56.412,1429,51.444,645,23.22,23.79,10908.49,,281,766,541,17676,0,100
7:25:26,96705,1567,56.412,1429,51.444,663,23.868,25.116,10909.816,,281,766,583,17676,0,100
7:25:26,96568,1567,56.412,1429,51.444,683,24.588,26.482,10911.182,,281,766,583,17676,0,100
7:25:26,96429,1567,56.412,1429,51.444,700,25.2,27.882,10912.582,,281,766,611,17676,0,100
7:25:27,96281,1567,56.412,1429,51.444,721,25.956,29.324,10914.024,,281,751,625,17676,0,100
7:25:27,96134,1567,56.412,1429,51.444,738,26.568,30.8,10915.5,,281,756,666,17676,0,100
7:25:27,95983,1567,56.412,1429,51.444,757,27.252,32.314,10917.014,,281,766,666,17676,0,100
7:25:27,95828,1567,56.412,1429,51.444,778,28.008,33.87,10918.57,,281,766,680,17676,0,100
7:25:27,95669,1567,56.412,1429,51.444,795,28.62,35.46,10920.16,,281,766,680,17676,0,100
7:25:28,95506,1567,56.412,1423,51.228,815,29.34,37.09,10921.79,,281,751,708,17676,0,100
7:25:28,95340,1561,56.196,1423,51.228,833,29.988,38.756,10923.456,,281,756,750,17676,0,100
7:25:28,95170,1561,56.196,1423,51.228,851,30.636,40.458,10925.158,,281,761,777,17676,0,100
7:25:28,94997,1561,56.196,1423,51.228,871,31.356,42.2,10926.9,,281,761,777,17676,0,100
7:25:28,94819,1561,56.196,1423,51.228,889,32.004,43.978,10928.678,,281,756,791,17676,0,100
7:25:29,94634,1561,56.196,1423,51.228,908,32.688,45.794,10930.494,,281,751,833,17676,0,100
7:25:29,94449,1561,56.196,1423,51.228,927,33.372,47.648,10932.348,,281,751,833,17676,0,100
7:25:29,94260,1561,56.196,1423,51.228,947,34.092,49.542,10934.242,,281,747,847,17664,0,100
7:25:29,94067,1561,56.196,1423,51.228,964,34.704,51.47,10936.17,,281,751,875,17676,0,100
7:25:29,93871,1561,56.196,1423,51.228,983,35.388,53.436,10938.136,,281,751,902,17676,0,100
7:25:30,93671,1561,56.196,1423,51.228,1002,36.072,55.44,10940.14,,281,737,902,17676,0,100
7:25:30,93468,1561,56.196,1423,51.228,1020,36.72,57.48,10942.18,,281,742,944,17676,0,100
7:25:30,93261,1561,56.196,1423,51.228,1038,37.368,59.556,10944.256,,281,742,944,17676,0,100
7:25:30,93050,1561,56.196,1423,51.228,1057,38.052,61.67,10946.37,,281,742,958,17676,0,100
7:25:30,92835,1561,56.196,1423,51.228,1075,38.7,63.82,10948.52,,281,732,1000,17676,0,100
7:25:31,92611,1561,56.196,1423,51.228,1095,39.42,66.01,10950.71,,281,732,1000,17676,0,100
7:25:31,92389,1571,56.556,1433,51.588,1112,40.032,68.234,10952.934,,281,742,1013,17676,0,100
7:25:31,92164,1571,56.556,1433,51.588,1130,40.68,70.494,10955.194,,281,742,1055,17664,0,100
7:25:31,91935,1571,56.556,1433,51.588,1148,41.328,72.79,10957.49,,281,732,1069,17676,0,100
